Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
8632,Just Dance: Disney Party,X360,2012,Ubisoft,0.13,0.02,0,0.01,0.16
8637,Chessmaster: The Art of Learning,DS,2007,Ubisoft,0.12,0.03,0,0.01,0.16
8645,Victorious: Hollywood Arts Debut,DS,2011,D3Publisher,0.14,0.01,0,0.01,0.16
8647,Just Sing!,DS,2009,DTP Entertainment,0.14,0.01,0,0.01,0.16
8650,Trivial Pursuit: Bet You Know It,Wii,2011,Electronic Arts,0.1,0.04,0,0.01,0.16
8655,Left Brain Right Brain: Use Both Hands Train Both Sides,DS,2007,505 Games,0.15,0,0,0.01,0.16
8656,Rio,PS3,2011,THQ,0.04,0.09,0,0.03,0.16
8660,Pachi-Slot Kanzen Kouryaku 3: Universal Koushiki Gaido Volume 3,PS,1998,Syscom,0,0,0.15,0.01,0.16
8667,Michael Jackson: The Experience,PSP,2010,Ubisoft,0.11,0.03,0,0.02,0.16
8676,Arcade Zone,Wii,2009,Activision,0.14,0,0,0.01,0.16
