Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
13598,Card Fight!! Vanguard G: Stride to Victory!!,3DS,2016,FuRyu,0,0,0.04,0,0.04
13616,Utawarerumono: Futari no Hakuoro,PS4,2016,Aqua Plus,0,0,0.04,0,0.04
13619,Hana to Ikimo no Rittai Zukan,3DS,2011,Nintendo,0,0,0.04,0,0.04
13630,Jissen Pachislot Hisshouhou! Hokuto no Ken DS,DS,2005,Sega,0,0,0.04,0,0.04
13637,NatGeo Challenge! Wild Life,Wii,2010,Black Bean Games,0.04,0,0,0,0.04
13642,Tabi no Yubisashi Kaiwachou DS: DS Series 5 Deutsch,DS,2006,Nintendo,0,0,0.04,0,0.04
13650,World Poker Tour,PSP,2006,Take-Two Interactive,0.04,0,0,0,0.04
13662,Code Geass: Hangyaku no Lelouch R2 - Banjou no Geass Gekijou,DS,2008,Namco Bandai Games,0,0,0.04,0,0.04
13669,Unison: Rebels of Rhythm & Dance,PS2,2000,Tecmo Koei,0.02,0.02,0,0.01,0.04
13684,Sonic PC Collection,PC,2009,Sega,0,0.04,0,0.01,0.04
