Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
11323,Konami Classics Vol. 1,X360,2009,Konami Digital Entertainment,0.08,0,0,0.01,0.08
11324,Pac-Man Power Pack,PS2,2008,Namco Bandai Games,0.04,0.03,0,0.01,0.08
11327,Ultimate Brain Games,GBA,2003,Telegames,0.06,0.02,0,0,0.08
11332,Chibi Maruko-Chan: Harikiri 365-Nichi no Maki,SNES,1991,Epoch,0,0,0.08,0,0.08
11369,Board Game Classics,GBA,2005,"Destination Software, Inc",0.06,0.02,0,0,0.08
11386,Pretty Rhythm: My Deco Rainbow Wedding,3DS,2013,Takara Tomy,0,0,0.08,0,0.08
11405,My English Coach: Para Hispanoparlantes,DS,2009,Ubisoft,0.08,0,0,0.01,0.08
11415,"Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 2: Shinseiki Evangelion - Shito, Futatabi",DS,2008,D3Publisher,0,0,0.08,0,0.08
11429,Pretty Rhythm Rainbow Live: Kira Kira My * Design,3DS,2013,Takara Tomy,0,0,0.08,0,0.08
11435,"3 in 1: Solitaire, Mahjong & Tangram",DS,2010,Deep Silver,0,0.07,0,0.01,0.08
