Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
14331,East India Company Collection,PC,2010,Paradox Interactive,0,0.03,0,0,0.03
14332,Battle vs. Chess,X360,2011,TopWare Interactive,0,0.03,0,0,0.03
14334,Pachinko Kamen Rider: Shocker Zenmetsu Daisakusen,PS2,2008,Hackberry,0,0,0.03,0,0.03
14344,Konami Classics Series: Arcade Hits,DS,2007,Konami Digital Entertainment,0.01,0,0.02,0,0.03
14348,SingStar Chartbreaker,PS3,2009,Sony Computer Entertainment,0,0.02,0,0.01,0.03
14352,SingStar Fussballhits,PS3,2010,Sony Computer Entertainment,0,0.02,0,0.01,0.03
14356,Montessori Music,DS,2008,Oxygen Interactive,0.01,0.02,0,0,0.03
14359,Nishijin Pachinko Monogatari 2,SNES,1996,KSS,0,0,0.03,0,0.03
14387,thinkSMART FAMILY!,Wii,2010,Conspiracy Entertainment,0.03,0,0,0,0.03
14389,Stacked with Daniel Negreanu,XB,2006,Myelin Media,0.02,0.01,0,0,0.03
