Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
2726,Monopoly Streets,Wii,2010,Electronic Arts,0.24,0.44,0,0.08,0.76
2731,Rare Replay,XOne,2015,Microsoft Game Studios,0.47,0.21,0.01,0.07,0.75
2735,Band Hero,PS3,2009,Activision,0.41,0.24,0,0.11,0.75
2738,DJ Hero 2,PS3,2010,Activision,0.47,0.19,0,0.09,0.75
2758,Just Dance 2015,WiiU,2014,Ubisoft,0.4,0.28,0,0.07,0.75
2766,Jampack Summer 2001,PS2,2001,Sony Computer Entertainment,0.36,0.28,0,0.1,0.74
2774,Yu-Gi-Oh! Dungeon Dice Monsters,GBA,2001,Konami Digital Entertainment,0.42,0.16,0.15,0.01,0.74
2779,Namco Museum Remix,Wii,2007,Atari,0.68,0,0,0.05,0.74
2806,Practise English!,DS,2007,Nintendo,0,0,0.73,0,0.73
2814,Just Dance Wii,Wii,2011,Nintendo,0,0,0.73,0,0.73
