Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
10094,The Price is Right: Decades,X360,2011,Ubisoft,0.11,0,0,0.01,0.11
10105,Daito Giken Koushiki Pachi-Slot Simulator: Hihouden,PS2,2006,Daito,0,0,0.11,0,0.11
10118,Just In Time Translations,DS,2009,THQ,0.1,0,0,0.01,0.11
10132,Pac-Man Pinball Advance,GBA,2005,Zoo Digital Publishing,0.08,0.03,0,0,0.11
10143,Truth or Lies,X360,2010,THQ,0.07,0.03,0,0.01,0.11
10144,Virtua Fighter CG Portrait Series Vol.1: Sarah Bryant,SAT,1995,Sega,0,0,0.11,0,0.11
10147,Dora's Big Birthday Adventure,Wii,2010,Take-Two Interactive,0.1,0.01,0,0.01,0.11
10164,Pinball Hall of Fame: The Williams Collection,PSP,2008,System 3 Arcade Software,0.09,0.01,0,0.01,0.11
10171,Guitar Rock Tour,DS,2007,Gameloft,0.1,0,0,0.01,0.11
10181,Alvin and the Chipmunks: Chipwrecked,DS,2011,505 Games,0.07,0.03,0,0.01,0.11
