Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
218,StarCraft II: Wings of Liberty,PC,Activision,2.56,1.68,0,0.59,4.83
1071,Sid Meier's Civilization V,PC,Take-Two Interactive,0.98,0.52,0,0.19,1.69
3075,Napoleon: Total War,PC,Sega,0.02,0.52,0,0.12,0.66
3921,R.U.S.E.,PS3,Ubisoft,0.18,0.22,0.02,0.09,0.51
5310,Supreme Commander 2,X360,Square Enix,0.23,0.1,0,0.03,0.35
5324,Yu-Gi-Oh! 5D's Tag Force 5,PSP,Konami Digital Entertainment,0.13,0.05,0.14,0.03,0.35
5621,The Settlers 7: Paths to a Kingdom,PC,Ubisoft,0,0.26,0,0.06,0.32
5667,Dragon Quest Monsters: Battle Road Victory,Wii,Square Enix,0,0,0.32,0,0.32
5772,Yu-Gi-Oh! 5D's World Championship 2010 Reverse of Arcadia,DS,Konami Digital Entertainment,0.18,0.02,0.09,0.02,0.31
5860,Invizimals: Shadow Zone,PSP,Sony Computer Entertainment,0.05,0.16,0,0.08,0.3
6254,R.U.S.E.,PC,Ubisoft,0.04,0.19,0,0.05,0.28
6294,R.U.S.E.,X360,Ubisoft,0.12,0.12,0,0.03,0.27
6329,Battle of Giants: Mutant Insects,DS,Ubisoft,0.09,0.15,0,0.03,0.27
6381,Fire Emblem: Shin Monshou no Nazo Hikari to Kage no Eiyuu,DS,Nintendo,0,0,0.27,0,0.27
6514,Plants vs. Zombies,X360,PopCap Games,0.24,0,0,0.02,0.26
7014,Worms: Battle Islands,Wii,THQ,0.11,0.1,0,0.02,0.23
7498,Battle of Giants: Dinosaurs Strike,Wii,Ubisoft,0.15,0.04,0,0.02,0.2
7800,Supreme Commander 2,PC,Square Enix,0,0.15,0,0.04,0.19
8247,Super Robot Taisen L,DS,Namco Bandai Games,0,0,0.17,0,0.17
8467,Sid Meier's Pirates!,Wii,Take-Two Interactive,0.13,0.02,0,0.01,0.16
8638,Yu-Gi-Oh! 5D's: Duel Transer,Wii,Konami Digital Entertainment,0.11,0.02,0.02,0.01,0.16
8986,Making History: The Great War,Wii,Namco Bandai Games,0,0,0.15,0,0.15
9300,Kamen Rider Battle: Ganbaride,DS,Namco Bandai Games,0,0,0.14,0,0.14
9338,Nobunaga no Yabou: Tendou,PS3,Tecmo Koei,0,0,0.13,0,0.13
9490,The History Channel: Great Battles - Medieval,X360,Slitherine Software,0.08,0.04,0,0.01,0.13
9781,Making History: The Great War,PSP,Namco Bandai Games,0,0,0.12,0,0.12
9847,Super Robot Wars OG Saga: Masou Kishin - The Lord of Elemental,DS,Namco Bandai Games,0,0,0.12,0,0.12
9855,PixelJunk Monsters Deluxe,PSP,Sony Computer Entertainment,0.11,0,0,0.01,0.12
10401,Yuusha no Kuse ni Namaikida Or 3D,PSP,Sony Computer Entertainment,0,0,0.11,0,0.11
10630,Record of Agarest War Zero,X360,Compile Heart,0.09,0,0,0.01,0.1
10694,"Warhammer 40,000: Dawn of War II - Chaos Rising",PC,THQ,0.08,0.01,0,0.01,0.1
12577,Imagine: Resort Owner,DS,Ubisoft,0.05,0,0,0,0.06
13230,Worms Reloaded,PC,Team17 Software,0,0.04,0,0.01,0.05
13787,Patrician IV,PC,Kalypso Media,0.03,0,0,0,0.04
14016,San Goku Shi DS 3,DS,Tecmo Koei,0,0,0.04,0,0.04
14065,Sins of a Solar Empire: Trinity,PC,Kalypso Media,0,0.03,0,0.01,0.04
14542,SD Gundam: Gashapon Wars,Wii,Namco Bandai Games,0,0,0.03,0,0.03
14543,Commander: Conquest of the Americas,PC,Paradox Interactive,0,0.02,0,0.01,0.03
14632,Hyakumanton no Bara Bara,PSP,Sony Computer Entertainment,0,0,0.03,0,0.03
14802,Sengoku Efuda Yuugi: Hototogisu Tairan,PSP,Irem Software Engineering,0,0,0.03,0,0.03
14995,Carnage Heart EXA,PSP,ArtDink,0,0,0.02,0,0.02
15311,T.A.C. Heroes : Big Red One,DS,Storm City Games,0.02,0,0,0,0.02
15728,Disciples III: Renaissance,PC,Kalypso Media,0,0.01,0,0,0.02
15744,Elven Legacy Collection,PC,Paradox Interactive,0,0.01,0,0,0.02
15768,Strike Witches: Shirogane no Tsubasa,X360,CyberFront,0,0,0.02,0,0.02
15816,Achtung Panzer: Kharkov 1943,PC,Mamba Games,0,0.01,0,0,0.02
15821,Command & Conquer 4: Tiberian Twilight,PC,Electronic Arts,0,0.01,0,0,0.02
16267,Sengoku Hime 2 Arashi: Hyakubana Senran Tatsukaze no Gotoku,PSP,System Soft,0,0,0.01,0,0.01
16302,Moe Moe 2-Ji Daisenryaku 2,PSP,System Soft,0,0,0.01,0,0.01
16335,The Eye of Judgment: Legends,PSP,Sony Computer Entertainment,0,0,0.01,0,0.01
16367,Tropico 3: Gold Edition,PC,Kalypso Media,0,0.01,0,0,0.01
16385,Akatsuki no Amaneka to Aoi Kyojin,PSP,CyberFront,0,0,0.01,0,0.01
16481,Ishin no Arashi: Shippuu Ryuumeden,DS,Tecmo Koei,0,0,0.01,0,0.01
