Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
410,Assassin's Creed Syndicate,PS4,2015,Ubisoft,0.8,1.92,0.06,0.5,3.28
412,True Crime: Streets of LA,PS2,2003,Activision,1.89,1.05,0.02,0.31,3.27
415,Monster Hunter X,3DS,2015,Capcom,0.25,0.19,2.78,0.04,3.26
426,God of War: Chains of Olympus,PSP,2008,Sony Computer Entertainment,1.48,1.01,0.04,0.66,3.19
429,Enter the Matrix,PS2,2003,Atari,1.78,1.12,0.09,0.19,3.18
432,LEGO Batman: The Videogame,Wii,N/A,Warner Bros. Interactive Entertainment,1.86,1.02,0,0.29,3.17
437,LEGO Batman: The Videogame,DS,2008,Warner Bros. Interactive Entertainment,1.79,1.06,0,0.29,3.15
442,Spider-Man,PS,2000,Activision,1.7,1.25,0.02,0.16,3.13
455,The Legend of Zelda: A Link Between Worlds,3DS,2013,Nintendo,1.4,0.99,0.46,0.22,3.07
459,Kung Fu Panda,X360,2008,Activision,1.91,0.84,0,0.29,3.05
