Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
11169,Lego Star Wars: The Force Awakens,WiiU,2016,Warner Bros. Interactive Entertainment,0.04,0.04,0,0.01,0.09
11180,Escape Dead Island,X360,2014,Deep Silver,0.03,0.05,0,0.01,0.09
11185,Adventure Time: Finn & Jake Investigations,PS4,2015,Little Orbit,0.03,0.04,0,0.01,0.09
11187,Puss in Boots,PS3,2011,THQ,0.07,0.01,0,0.01,0.09
11190,Samurai Warriors 2: Xtreme Legends,PS2,2007,Tecmo Koei,0.04,0.03,0,0.01,0.09
11195,50 Cent: Bulletproof,PSP,2006,Vivendi Games,0.08,0,0,0.01,0.09
11196,Forgotten Realms: Demon Stone,XB,2004,Atari,0.06,0.02,0,0,0.09
11200,The Penguins of Madagascar: Dr. Blowhole Returns - Again!,Wii,2011,THQ,0.05,0.03,0,0.01,0.09
11201,LEGO Star Wars II: The Original Trilogy,GBA,2006,LucasArts,0.06,0.02,0,0,0.09
11205,Adventure Time: The Secret of the Nameless Kingdom,X360,2014,Little Orbit,0,0.08,0,0.01,0.09
