Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
462,Saints Row 2,X360,2008,THQ,1.94,0.8,0.02,0.27,3.03
465,Tom Clancy's Splinter Cell,XB,2002,Ubisoft,1.85,1.04,0,0.13,3.02
472,Middle-Earth: Shadow of Mordor,PS4,2014,Warner Bros. Interactive Entertainment,1.01,1.41,0.05,0.53,2.99
476,Devil May Cry,PS2,2001,Capcom,1.36,0.86,0.64,0.13,2.99
483,Hitman 2: Silent Assassin,PS2,2002,Eidos Interactive,1.36,1.15,0.04,0.41,2.96
488,inFAMOUS,PS3,2009,Sony Computer Entertainment,1.76,0.69,0.12,0.37,2.94
513,Skylanders: Spyro's Adventure,Wii,2011,Activision,1.4,1.14,0,0.31,2.85
515,Assassin's Creed: Brotherhood,PS3,2010,Ubisoft,1.87,0.57,0.11,0.3,2.84
521,Finding Nemo,GBA,2003,THQ,1.59,1.05,0.04,0.14,2.82
526,Star Wars: The Force Unleashed,X360,2008,LucasArts,1.74,0.8,0,0.26,2.8
