Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
4115,Go Diego Go! Great Dinosaur Rescue,DS,2008,Take-Two Interactive,0.44,0.01,0,0.03,0.48
4120,FIFA Soccer 13,WiiU,2012,Electronic Arts,0.18,0.26,0,0.04,0.48
4127,Skylanders: SuperChargers,WiiU,2015,Activision,0.25,0.18,0,0.04,0.48
4129,Nickelodeon Team Umizoomi,DS,2011,Take-Two Interactive,0.45,0,0,0.03,0.48
4130,FlingSmash,Wii,2010,Nintendo,0.38,0.01,0.07,0.02,0.48
4134,Dynasty Warriors Gundam,PS3,2007,Tecmo Koei,0.14,0.01,0.31,0.02,0.48
4135,Tomb Raider: Underworld,Wii,2008,Eidos Interactive,0.14,0.28,0,0.06,0.48
4140,Up,PS2,2009,THQ,0.19,0.05,0,0.24,0.48
4149,Double Dragon,2600,1989,Activision,0.45,0.02,0,0.01,0.47
4158,The Godfather (JP sales),PS2,2006,Electronic Arts,0.39,0.02,0,0.06,0.47
