Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
4644,Condemned: Criminal Origins,X360,2005,Sega,0.36,0.03,0,0.03,0.42
4645,Mega Man X6,PS,2001,Capcom,0.14,0.1,0.16,0.03,0.42
4649,Castlevania: Curse of Darkness,PS2,2005,Konami Digital Entertainment,0.18,0.14,0.05,0.05,0.42
4650,Tom Clancy's HAWX 2,PS3,2010,Ubisoft,0.21,0.12,0.03,0.05,0.42
4656,Double Pack: Finding Nemo / The Incredibles,XB,2006,THQ,0.31,0.09,0,0.01,0.42
4657,Star Wars The Clone Wars: Republic Heroes,PSP,2009,LucasArts,0.21,0.13,0,0.08,0.42
4658,NBA 2K11,PSP,2010,Take-Two Interactive,0.39,0,0,0.03,0.42
4660,Hyrule Warriors,3DS,2016,Nintendo,0.16,0.12,0.11,0.03,0.42
4661,Harry Potter and the Deathly Hallows - Part 1,PS3,2010,Electronic Arts,0.13,0.21,0,0.08,0.42
4666,Pirates of the Caribbean: At World's End,PS2,2007,Disney Interactive Studios,0.2,0.16,0,0.05,0.42
