Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
5433,Power Rangers Samurai,DS,2011,Namco Bandai Games,0.27,0.04,0,0.02,0.34
5434,Fade to Black,PS,1996,Electronic Arts,0.19,0.13,0,0.02,0.34
5439,Night at the Museum: Battle of the Smithsonian,DS,2009,Majesco Entertainment,0.12,0.18,0,0.04,0.34
5441,Sengoku Musou 3 Z,PS3,2011,Ackkstudios,0,0,0.33,0,0.33
5443,Ninja Blade,X360,2009,Microsoft Game Studios,0.14,0.14,0.02,0.03,0.33
5445,Transformers: Revenge of the Fallen (DS Versions),DS,2009,Activision,0.17,0.13,0,0.03,0.33
5449,Binary Domain,PS3,2012,Sega,0.09,0.08,0.14,0.03,0.33
5459,Deathtrap Dungeon,PS,1998,Eidos Interactive,0.19,0.13,0,0.02,0.33
5462,Iron Man 2,Wii,2010,Sega,0.15,0.15,0,0.03,0.33
5471,Hulk,XB,2003,Universal Interactive,0.25,0.07,0,0.01,0.33
