Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
15546,Poyo Poyo Kansatsu Nikki,3DS,2012,IE Institute,0,0,0.02,0,0.02
15558,Gon: BakuBakuBakuBaku Adventure,3DS,2012,Namco Bandai Games,0,0,0.02,0,0.02
15563,Downtown Nekketsu Koushinkyoku: Soreyuke Daiundoukai All-Star Special,PS3,2015,Arc System Works,0,0,0.02,0,0.02
15564,Lovely x Cation 1 & 2,PSV,2015,5pb,0,0,0.02,0,0.02
15573,New Atelier Rorona: Hajimari no Monogatari,3DS,2015,Tecmo Koei,0,0,0.02,0,0.02
15575,The Crew: Wild Run,PC,2015,Ubisoft,0,0.02,0,0,0.02
15578,My Hero: Doctor,DS,2009,Majesco Entertainment,0.02,0,0,0,0.02
15581,Metal Fight Beyblade Portable: Chouzetsu Tensei Vulcan Horses,PSP,2010,Takara Tomy,0,0,0.02,0,0.02
15591,SD Gundam Sangokuden Brave Battle Warriors: Shin Mirisha Taisen,DS,2010,Namco Bandai Games,0,0,0.02,0,0.02
15598,Red Ninja: End of Honor,XB,2005,Vivendi Games,0.01,0,0,0,0.02
