Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1248,Mega Man 2,NES,1988,Capcom,0.93,0.15,0.42,0.01,1.51
1251,The Simpsons Game,PS2,2007,Electronic Arts,0.35,0.03,0,1.13,1.51
1265,Dead Rising 2,X360,2010,Capcom,0.75,0.53,0.09,0.12,1.5
1267,Pac-Man World,PS,1998,Namco Bandai Games,1.21,0.14,0.1,0.04,1.5
1275,007: Quantum of Solace,X360,2008,Activision,0.82,0.52,0.01,0.14,1.49
1286,Tom Clancy's Splinter Cell: Pandora Tomorrow,XB,2004,Ubisoft,0.82,0.59,0,0.07,1.48
1288,Assassin's Creed III: Liberation,PSV,2012,Ubisoft,0.58,0.55,0.06,0.28,1.47
1290,Mario Golf,N64,1999,Nintendo,0.62,0.18,0.65,0.02,1.47
1293,Metal Gear Rising: Revengeance,PS3,2013,Konami Digital Entertainment,0.45,0.4,0.44,0.18,1.47
1295,Star Wars: The Force Unleashed II,X360,2010,LucasArts,0.95,0.4,0,0.12,1.47
