Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
3890,StarCraft II: Legacy of the Void,PC,Activision,0.18,0.29,0,0.04,0.51
6745,Anno 2205,PC,Ubisoft,0.02,0.22,0,0.01,0.25
6989,Total War: Attila,PC,Sega,0.09,0.13,0,0.02,0.23
7292,Code Name: S.T.E.A.M.,3DS,Nintendo,0.14,0.05,0.01,0.02,0.22
7550,State of Decay,XOne,Microsoft Game Studios,0.14,0.05,0,0.02,0.2
11214,Might & Magic Heroes VII,PC,Ubisoft,0,0.08,0,0,0.09
12105,Grand Ages: Medieval,PS4,Kalypso Media,0,0.05,0.01,0.01,0.07
13300,Grand Ages: Medieval,PC,Kalypso Media,0,0.04,0,0,0.05
13918,Civilization Beyond Earth: Rising Tide,PC,Take-Two Interactive,0,0.04,0,0,0.04
14055,Nobunaga's Ambition II,3DS,Tecmo Koei,0,0,0.04,0,0.04
14628,Romance of the Three Kingdoms II,3DS,Tecmo Koei,0,0,0.03,0,0.03
15449,Nobunaga's Ambition: Tenshouki with Power-Up Kit HD Version,PSV,Tecmo Koei,0,0,0.02,0,0.02
15493,Devil Survivor: Over Clock,3DS,Atlus,0,0,0.02,0,0.02
15972,Sid Meier's Civilization Revolution 2+,PSV,Take-Two Interactive,0,0,0.02,0,0.02
16289,War for the Overworld,PC,Unknown,0,0.01,0,0,0.01
16314,Space Hulk,PSV,Funbox Media,0,0.01,0,0,0.01
16364,Act of Aggression,PC,Focus Home Interactive,0,0.01,0,0,0.01
