Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
307,Tony Hawk's Underground,PS2,Activision,2.29,1.17,0.01,0.42,3.9
498,World Soccer Winning Eleven 7 International,PS2,Konami Digital Entertainment,0.08,1.24,1.13,0.45,2.9
841,NBA Live 2004,PS2,Electronic Arts,1.57,0.18,0,0.27,2.03
877,NBA Street Vol. 2,PS2,Electronic Arts,1.69,0.2,0,0.06,1.95
1085,SSX 3,PS2,Electronic Arts,0.93,0.52,0,0.22,1.67
1097,NCAA Football 2004,PS2,Electronic Arts,1.35,0.09,0,0.23,1.67
1130,Tiger Woods PGA Tour 2004,PS2,Electronic Arts,1.18,0.34,0,0.1,1.63
1227,Mario Golf: Toadstool Tour,GC,Nintendo,1.09,0.15,0.25,0.04,1.53
1561,Tony Hawk's Underground,XB,Activision,0.85,0.37,0,0.05,1.27
1578,Championship Manager 03/04,PC,Eidos Interactive,0,1.15,0,0.11,1.26
1732,Cabela's Dangerous Hunts,PS2,Zoo Digital Publishing,0.57,0.45,0,0.15,1.17
1883,Madden NFL 2004,XB,Electronic Arts,1.02,0.02,0,0.05,1.09
1991,MVP Baseball 2003,PS2,Electronic Arts,0.51,0.4,0,0.13,1.04
2020,NCAA March Madness 2004,PS2,Electronic Arts,0.5,0.39,0,0.13,1.03
2049,Championship Manager 3,PC,Eidos Interactive,0,0.93,0,0.08,1.01
2139,NHL 2004,PS2,Electronic Arts,0.47,0.37,0,0.12,0.97
2218,Hot Shots Golf Fore!,PS2,Sony Computer Entertainment,0.46,0.36,0,0.12,0.94
2324,Harry Potter: Quidditch World Cup,PS2,Electronic Arts,0.44,0.34,0,0.11,0.9
2625,FIFA Soccer 2004,XB,Electronic Arts,0.24,0.49,0,0.05,0.79
2687,Cabela's Deer Hunt: 2004 Season,PS2,Activision Value,0.37,0.29,0,0.1,0.76
2906,Tony Hawk's Underground,GC,Activision,0.54,0.14,0,0.02,0.7
2979,NBA Street Vol. 2,XB,Electronic Arts,0.62,0.04,0,0.02,0.68
3058,MLB 2004,PS2,Sony Computer Entertainment,0.32,0.25,0,0.08,0.66
3251,Tiger Woods PGA Tour 2004,XB,Electronic Arts,0.47,0.13,0,0.02,0.62
3336,Tony Hawk's Underground,GBA,Activision,0.43,0.16,0,0.01,0.6
3417,Dead or Alive Xtreme Beach Volleyball,XB,Microsoft Game Studios,0.36,0.08,0.14,0.02,0.59
3435,Backyard NBA Basketball,PS2,Atari,0.29,0.22,0,0.07,0.59
3610,ESPN NFL Football,PS2,Sega,0.27,0.21,0,0.07,0.56
3744,ESPN NBA Basketball,PS2,Sega,0.26,0.21,0,0.07,0.54
3775,MLB SlugFest 20-04,PS2,Midway Games,0.26,0.2,0,0.07,0.53
3857,J-League Pro Soccer Club o Tsukurou! 3,PS2,Sega,0,0,0.52,0,0.52
3898,Madden NFL 2004,GC,Electronic Arts,0.4,0.1,0,0.01,0.51
3899,Jikkyou Powerful Pro Yakyuu 10,PS2,Konami Digital Entertainment,0,0,0.51,0,0.51
3916,NBA Live 2004,XB,Electronic Arts,0.44,0.04,0,0.02,0.51
4056,Barbie Horse Adventures: Wild Horse Rescue,PS2,Universal Interactive,0.24,0.19,0,0.06,0.49
4303,Top Spin,XB,Microsoft Game Studios,0.36,0.08,0,0.02,0.46
4510,NCAA Football 2004,XB,Electronic Arts,0.4,0.02,0,0.02,0.43
4595,All-Star Baseball 2004,PS2,Acclaim Entertainment,0.21,0.16,0,0.05,0.42
4596,Big Strike Bowling,PS,Gotham Games,0.23,0.16,0,0.03,0.42
4676,NBA Jam,PS2,Acclaim Entertainment,0.2,0.16,0,0.05,0.41
4682,NFL GameDay 2004,PS2,Sony Computer Entertainment,0.2,0.16,0,0.05,0.41
4805,Harry Potter: Quidditch World Cup,GC,Electronic Arts,0.31,0.08,0,0.01,0.4
4929,SSX 3,XB,Electronic Arts,0.29,0.08,0,0.01,0.39
4975,Harry Potter: Quidditch World Cup,GBA,Electronic Arts,0.28,0.1,0,0.01,0.39
5024,SSX 3,GC,Electronic Arts,0.29,0.08,0,0.01,0.38
5111,Reel Fishing III,PS2,Natsume,0.18,0.14,0,0.05,0.37
5137,Barbie Horse Adventures: Blue Ribbon Race,GBA,Knowledge Adventure,0.26,0.1,0,0.01,0.37
5178,High Heat Major League Baseball 2004,PS2,3DO,0.18,0.14,0,0.05,0.36
5225,ESPN NFL Football,XB,Sega,0.27,0.08,0,0.01,0.36
5286,Cabela's Dangerous Hunts,XB,Zoo Digital Publishing,0.26,0.08,0,0.01,0.35
5655,Disney's Extreme Skate Adventure,PS2,Activision,0.16,0.12,0,0.04,0.32
5675,NFL Fever 2004,XB,Microsoft Game Studios,0.24,0.07,0,0.01,0.32
5714,Madden NFL 2004,GBA,Electronic Arts,0.22,0.08,0,0.01,0.31
5933,Power Pro Kun Pocket 6,GBA,Konami Digital Entertainment,0,0,0.29,0.01,0.3
5954,AMF Bowling 2004,XB,Mud Duck Productions,0.22,0.06,0,0.01,0.3
6097,Links 2004,XB,Microsoft Game Studios,0.21,0.06,0,0.01,0.29
6114,Disney's Extreme Skate Adventure,GBA,Activision,0.2,0.08,0,0.01,0.28
6133,Netsu Chu! Pro Yakyuu 2003,PS2,Namco Bandai Games,0,0,0.28,0,0.28
6232,Deer Hunter,PS2,Atari,0.14,0.11,0,0.04,0.28
6245,Summer Heat Beach Volleyball,PS2,Acclaim Entertainment,0.14,0.11,0,0.04,0.28
6374,NBA Live 2004,GC,Electronic Arts,0.21,0.05,0,0.01,0.27
6440,ESPN NBA Basketball,XB,Sega,0.2,0.06,0,0.01,0.27
6512,Power Pro Kun Pocket 5,GBA,Konami Digital Entertainment,0,0,0.25,0.01,0.26
6536,Outlaw Volleyball,XB,TDK Mediactive,0.19,0.06,0,0.01,0.26
6599,NBA ShootOut 2004,PS2,Sony Computer Entertainment,0.13,0.1,0,0.03,0.26
6647,Amped 2,XB,Microsoft Game Studios,0.2,0.04,0,0.01,0.25
6704,World Series Baseball 2K3,PS2,Sega,0.12,0.1,0,0.03,0.25
6801,World Soccer Winning Eleven 7,PS2,Konami Digital Entertainment,0.12,0.09,0,0.03,0.24
6879,NCAA March Madness 2004,XB,Electronic Arts,0.18,0.05,0,0.01,0.24
7015,ESPN NHL Hockey,PS2,Sega,0.11,0.09,0,0.03,0.23
7068,Pro Yakyuu Team o Tsukurou! 2,PS2,Sega,0,0,0.23,0,0.23
7101,NFL Blitz Pro,PS2,Midway Games,0.11,0.09,0,0.03,0.23
7114,NCAA GameBreaker 2004,PS2,Sony Computer Entertainment,0.11,0.09,0,0.03,0.23
7271,Rugby 2004,PS2,Electronic Arts,0.11,0.08,0,0.03,0.22
7409,Cabela's Deer Hunt: 2004 Season,XB,Activision Value,0.16,0.05,0,0.01,0.21
7544,Jikkyou Powerful Pro Yakyuu 10 Chou Ketteiban: 2003 Memorial,PS2,Konami Digital Entertainment,0,0,0.2,0,0.2
