Rank,Name,Platform,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1325,Tamagotchi,GB,1996,0,0,1.44,0.01,1.45
1328,Game de Hakken!! Tamagotchi 2,GB,1997,0,0,1.44,0.01,1.45
2090,Ace Combat X: Skies of Deception,PSP,2006,0.37,0.31,0.12,0.19,0.99
2128,Tamagotchi Connection: Corner Shop 2,DS,2006,0.09,0.02,0.86,0.01,0.98
2853,Mobile Suit Gundam: Encounters in Space,PS2,2003,0.05,0.04,0.61,0.01,0.72
2934,Mobile Suit Gundam: Journey to Jaburo,PS2,2000,0.16,0.13,0.36,0.04,0.7
3920,Ace Combat Zero: The Belkan War,PS2,2006,0.15,0.12,0.2,0.04,0.51
4544,Mobile Suit Gundam: Zeonic Front,PS2,2001,0.09,0.07,0.25,0.02,0.43
4864,Armored Core V,PS3,2012,0.09,0.04,0.24,0.02,0.4
5894,Macross Digital Mission VF-X,PS,1997,0,0,0.28,0.02,0.3
6014,Ace Combat: Joint Assault,PSP,2010,0.06,0.05,0.15,0.03,0.29
6454,A.C.E.: Another Century's Episode R,PS3,2010,0,0,0.26,0,0.26
6480,We Cheer 2,Wii,2009,0.24,0,0,0.02,0.26
6802,Ace Combat: Assault Horizon Legacy,3DS,2011,0.1,0.06,0.08,0.01,0.24
7307,Armored Core V,X360,2012,0.13,0.03,0.04,0.01,0.22
7527,Mobile Suit Gundam: Crossfire,PS3,2006,0.06,0,0.14,0.01,0.2
8601,Macross Ace Frontier,PSP,2008,0,0,0.16,0,0.16
9598,The Sky Crawlers: Innocent Aces,Wii,2008,0.09,0.02,0.01,0.01,0.13
9905,A.C.E.: Another Century's Episode Portable,PSP,2011,0,0,0.12,0,0.12
10163,Mobile Suit Gundam: MS Sensen 0079,Wii,2007,0,0,0.11,0,0.11
10956,The Idolmaster: Platinum Stars,PS4,2016,0,0,0.09,0,0.09
11409,I Am In The Movie,Wii,2012,0,0,0.08,0,0.08
11645,The Idolm@ster,X360,2007,0,0,0.08,0,0.08
12598,I Am In The Movie,PSP,2012,0,0,0.06,0,0.06
12711,Mobile Ops: The One Year War,X360,N/A,0,0,0.06,0,0.06
12977,The Idolmaster 2,X360,2011,0,0,0.05,0,0.05
13590,Ore no Imouto ga Konna ni Kawaii Wake ga Nai Happy EnD,PS3,2013,0,0,0.04,0,0.04
14261,Tamagotchi no Doki Doki Dream Omisecchi,3DS,2013,0,0,0.03,0,0.03
15906,Portable Island: Tenohira Resort,PSP,2006,0,0,0.02,0,0.02
