Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
15552,Miyako,PSP,2010,Idea Factory,0,0,0.02,0,0.02
15553,Motto NUGA-CEL!,PSP,2010,Idea Factory,0,0,0.02,0,0.02
15555,11eyes: CrossOver,PSP,2010,5pb,0,0,0.02,0,0.02
15557,Tsuki ni Yori Sou Otome no Sahou: Hidamari no Hibi,PSV,2015,dramatic create,0,0,0.02,0,0.02
15560,Amatsumi Sora ni! Kumo no Hatate ni,PSV,2015,Prototype,0,0,0.02,0,0.02
15565,Barbie as the Princess and the Pauper,GBA,2004,Vivendi Games,0.01,0,0,0,0.02
15567,Tantei Opera: Milky Holmes,PSP,2010,Unknown,0,0,0.02,0,0.02
15587,Arabians Lost: The Engagement on Desert,PS2,2007,Prototype,0,0,0.02,0,0.02
15606,Tsuki no Hikari: Shizumeru Kane no Satsujin,PS2,2002,Victor Interactive,0,0,0.02,0,0.02
15614,Agatha Christie: Death on the Nile,PC,2008,Big Fish Games,0,0.01,0,0,0.02
