Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
12757,The Mysterious Case of Dr. Jekyll and Mr. Hyde,DS,2010,O-Games,0.02,0.03,0,0.01,0.06
12763,Myst,SAT,1994,Sunsoft,0,0,0.06,0,0.06
12765,Toaru Kagaku no Chou Denjihou,PSP,2011,Kadokawa Shoten,0,0,0.06,0,0.06
12767,The Lost Chronicles of Zerzura,PC,2012,DTP Entertainment,0,0.05,0,0.01,0.06
12769,Angelique Trois,PS2,2000,Tecmo Koei,0,0,0.06,0,0.06
12778,KimiKiss (ebKore+),PS2,2008,Enterbrain,0,0,0.06,0,0.06
12779,Gold and Glory: The Road to El Dorado,PS,2000,Ubisoft,0.03,0.02,0,0,0.06
12824,Kyoukai Senjou no Horizon Portable,PSP,2013,Kadokawa Shoten,0,0,0.05,0,0.05
12840,Unsolved Crimes,DS,2008,Empire Interactive,0.04,0.01,0,0,0.05
12862,"Murder, She Wrote",PC,2009,Focus Home Interactive,0,0.04,0,0.01,0.05
