Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
10722,Famicom Mini: Famicom Tantei Club Part II - Ushiro ni Tatsu Shoujo Zenkouhen,GBA,2004,Nintendo,0,0,0.1,0,0.1
10725,Higurashi no Nakukoru ni Kizuna: Dai-Ni-Kan - Sou,DS,2008,Alchemist,0,0,0.1,0,0.1
10733,Rise of the Tomb Raider,PC,2016,Square Enix,0,0.09,0,0.01,0.1
10745,Touch Detective,DS,2006,505 Games,0.06,0.03,0,0.01,0.1
10771,Shadow Master,PS,1997,Psygnosis,0.05,0.04,0,0.01,0.1
10785,Ciel Nosurge: Ushinawareta Hoshi e Sasagu Uta,PSV,2012,Gust,0,0,0.1,0,0.1
10794,The Daring Game for Girls,Wii,N/A,Unknown,0.09,0,0,0.01,0.1
10812,Mystery Stories: Curse of the Ancient Spirits,DS,2011,GSP,0.05,0.04,0,0.01,0.1
10827,Kiniro no Corda 3,PSP,2010,Tecmo Koei,0,0,0.09,0,0.09
10828,SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,GC,2005,Activision,0.07,0.02,0,0,0.09
