Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
224,Driver 2,PS,Atari,2.36,2.1,0.02,0.25,4.73
368,Rugrats in Paris: The Movie,PS,THQ,1.96,1.33,0,0.23,3.52
399,The Legend of Zelda: Majora's Mask,N64,Nintendo,1.9,0.67,0.73,0.06,3.36
442,Spider-Man,PS,Activision,1.7,1.25,0.02,0.16,3.13
610,Perfect Dark,N64,Nintendo,1.55,0.75,0.16,0.06,2.52
1202,007: The World is not Enough,N64,Electronic Arts,1.13,0.38,0.02,0.03,1.55
1608,Ridge Racer V,PS2,Namco Bandai Games,0.24,0.19,0.75,0.06,1.24
1662,Dino Crisis 2,PS,Virgin Interactive,0.34,0.49,0.28,0.1,1.21
1784,Action Bass,PS,Take-Two Interactive,0.64,0.43,0,0.07,1.14
1795,Resident Evil - Code: Veronica,DC,Eidos Interactive,0.41,0.23,0.47,0.03,1.14
2099,The Bouncer,PS2,Sony Computer Entertainment,0.3,0.23,0.38,0.08,0.99
2249,007: The World is not Enough,PS,Electronic Arts,0.51,0.35,0,0.06,0.92
2484,Dynasty Warriors 2,PS2,THQ,0.24,0.19,0.34,0.06,0.83
2867,Resident Evil: Survivor,PS,Eidos Interactive,0.23,0.15,0.29,0.05,0.71
3491,Tenchu 2: Birth of the Stealth Assassins,PS,Activision,0.32,0.22,0,0.04,0.58
3553,Bob the Builder: Can We Fix It?,PS,THQ,0.31,0.21,0,0.04,0.57
3796,Spider-Man,N64,Activision,0.43,0.09,0,0.01,0.53
3978,Rugrats in Paris: The Movie,N64,THQ,0.4,0.09,0,0.01,0.5
4163,Gauntlet Legends,PS,Midway Games,0.26,0.18,0,0.03,0.47
5128,Scooby-Doo! Classic Creep Capers,N64,THQ,0.3,0.06,0,0,0.37
5209,Saban's Power Rangers: Lightspeed Rescue,N64,THQ,0.29,0.06,0,0,0.36
5316,Saban's Power Rangers: Lightspeed Rescue,PS,THQ,0.19,0.13,0,0.02,0.35
5836,"Army Men World War: Land, Sea, Air",PS,3DO,0.17,0.12,0,0.02,0.3
5901,Army Men: Air Attack 2,PS,3DO,0.17,0.11,0,0.02,0.3
6874,Army Men: Air Combat,N64,3DO,0.19,0.05,0,0,0.24
6927,Covert Ops: Nuclear Dawn,PS,Sony Computer Entertainment,0.13,0.09,0,0.02,0.24
7226,Mega Man 64,N64,Capcom,0.14,0.03,0.05,0,0.22
7710,Tom and Jerry in House Trap,PS,Ubisoft,0.11,0.07,0,0.01,0.2
8034,Casper: Friends Around the World,PS,TDK Core,0.1,0.07,0,0.01,0.18
8156,Ball Breakers,PS,Take-Two Interactive,0.1,0.07,0,0.01,0.18
8294,World Destruction League: Thunder Tanks,PS2,3DO,0.08,0.07,0,0.02,0.17
8363,Nightmare Creatures II,PS,Konami Digital Entertainment,0.09,0.06,0,0.01,0.17
8375,World Destruction League: Thunder Tanks,PS,3DO,0.09,0.06,0,0.01,0.17
8400,Batman Beyond: Return of the Joker,PS,Ubisoft,0.09,0.06,0,0.01,0.17
8804,Disney's The Lion King: Simba's Mighty Adventure,PS,Activision,0.08,0.06,0,0.01,0.15
10826,Disney's Aladdin in Nasira's Revenge,PS,Sony Computer Entertainment,0.05,0.04,0,0.01,0.09
11023,Seven: Molmorth no Kiheitai,PS2,Namco Bandai Games,0,0,0.09,0,0.09
11052,Batman Beyond: Return of the Joker,N64,Ubisoft,0.07,0.02,0,0,0.09
11921,Monster Rancher Battle Card: Episode II,PS,Tecmo Koei,0.04,0.03,0,0,0.07
11950,Metal Gear Solid,GB,Konami Digital Entertainment,0,0,0.07,0,0.07
12015,G-Saviour,PS2,Sunrise Interactive,0,0,0.07,0,0.07
12384,Power Shovel,PS,JVC,0.03,0.02,0,0,0.06
12701,Animorphs: Shattered Reality,PS,Infogrames,0.03,0.02,0,0,0.06
14295,Monster Rancher Hop-A-Bout,PS,Tecmo Koei,0.02,0.01,0,0,0.03
