Rank,Name,Platform,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
61,Just Dance 3,Wii,2011,6.05,3.15,0,1.07,10.26
69,Just Dance 2,Wii,2010,5.84,2.89,0.01,0.78,9.52
103,Just Dance,Wii,2009,3.51,3.03,0,0.73,7.27
112,Just Dance 4,Wii,2012,4.14,2.21,0,0.56,6.91
248,Michael Jackson: The Experience,Wii,2010,2.67,1.35,0.01,0.39,4.42
328,Just Dance 2014,Wii,2013,1.98,1.47,0,0.32,3.76
684,Just Dance Kids,Wii,2010,1.57,0.56,0,0.19,2.32
700,Just Dance 2015,Wii,2014,1.11,0.98,0,0.2,2.28
833,Rayman Raving Rabbids: TV Party,Wii,2008,0.73,1.09,0,0.23,2.04
840,Just Dance 3,X360,2011,1.47,0.4,0,0.16,2.03
938,Rayman Raving Rabbids 2,Wii,2007,0.83,0.82,0,0.2,1.85
1333,My Word Coach,DS,2007,0.37,0.9,0,0.18,1.45
1342,Rayman Raving Rabbids,Wii,2006,1.23,0.07,0.02,0.11,1.44
1672,Just Dance 2016,Wii,2015,0.52,0.59,0,0.1,1.2
1705,Just Dance 4,X360,2012,0.9,0.2,0,0.08,1.19
1759,Rocksmith,PS3,2011,0.52,0.38,0.09,0.17,1.16
1825,Rocksmith,X360,2011,0.84,0.2,0.01,0.08,1.12
1972,Dance on Broadway,Wii,2010,0.27,0.66,0,0.12,1.05
2076,Rocksmith 2014,PS3,2013,0.51,0.27,0.05,0.15,1
2110,Just Dance 2014,X360,2013,0.72,0.19,0,0.07,0.98
2201,Rocksmith 2014,X360,2013,0.69,0.17,0,0.08,0.94
2361,Michael Jackson: The Experience,X360,2011,0.62,0.2,0,0.07,0.88
2497,The Price is Right,Wii,2008,0.77,0,0,0.06,0.83
2569,ABBA: You Can Dance,Wii,2011,0.19,0.5,0,0.11,0.8
2586,Rayman Raving Rabbids 2,DS,2007,0.73,0.01,0,0.06,0.8
2758,Just Dance 2015,WiiU,2014,0.4,0.28,0,0.07,0.75
3045,Peppa Pig: Fun and Games,DS,2010,0,0.58,0,0.09,0.67
3072,Rocksmith 2014,PC,2013,0.35,0.24,0,0.07,0.66
3131,The Black Eyed Peas Experience,Wii,2011,0.39,0.2,0,0.06,0.65
3184,Family Feud: 2010 Edition,Wii,2009,0.59,0,0,0.04,0.64
3189,Just Dance 2015,X360,2014,0.41,0.16,0,0.06,0.63
3212,Just Dance 3,PS3,2011,0.33,0.21,0,0.09,0.63
3275,Rocksmith 2014,PS4,2014,0.34,0.17,0,0.11,0.62
3299,Just Dance 2014,WiiU,2013,0.33,0.23,0,0.05,0.61
3444,Just Dance 2016,WiiU,2015,0.28,0.25,0,0.05,0.58
3706,Michael Jackson: The Experience,PS3,2011,0.25,0.2,0,0.08,0.54
3727,Let's Draw!,DS,2008,0.24,0.23,0,0.06,0.54
3818,Just Dance 2015,XOne,2014,0.35,0.13,0,0.05,0.53
3831,Classic Word Games,DS,2009,0.09,0.37,0,0.07,0.52
3871,Petz: Hamsterz Life 2,DS,2007,0.48,0,0,0.04,0.52
3878,My Word Coach,Wii,2007,0.46,0.02,0,0.04,0.51
3998,The Price is Right,DS,2008,0.46,0,0,0.04,0.5
4081,Rayman Raving Rabbids: TV Party,DS,2008,0.44,0.01,0,0.04,0.49
4333,Brain Challenge,DS,2008,0.41,0.01,0,0.03,0.45
4351,My Fashion Studio,DS,2007,0.41,0.01,0,0.03,0.45
4410,Just Dance 2014,XOne,2013,0.3,0.11,0,0.04,0.45
4446,Family Fest Presents Circus Games,Wii,2008,0.1,0.29,0,0.05,0.44
4447,My Spanish Coach,DS,2007,0.4,0.01,0,0.03,0.44
4475,Just Dance 4,PS3,2012,0.26,0.12,0,0.06,0.44
4488,Just Dance: Summer Party,Wii,2011,0.41,0,0,0.03,0.44
4715,Six Flags Fun Park,Wii,2009,0.28,0.1,0,0.04,0.41
4763,Just Dance Kids 2,X360,2011,0.29,0.09,0,0.03,0.41
4816,Rocksmith 2014,XOne,2014,0.29,0.08,0,0.04,0.4
4880,Just Dance 2014,PS3,2013,0.17,0.15,0,0.07,0.39
4916,Just Dance 2014,PS4,2013,0.18,0.16,0,0.05,0.39
4945,Just Dance 4,WiiU,2012,0.22,0.14,0,0.03,0.39
4952,Chessmaster,PS2,2003,0.19,0.15,0,0.05,0.39
4976,Jam Sessions: Sing and Play Guitar (US sales),DS,2007,0.38,0,0,0,0.38
5060,Just Dance 2015,PS4,2014,0.19,0.13,0,0.06,0.38
5195,Press Your Luck 2010 Edition,Wii,2009,0.33,0,0,0.03,0.36
5228,Just Dance 2016,X360,2015,0.23,0.1,0,0.03,0.36
5347,Just Dance 2016,PS4,2015,0.16,0.13,0,0.06,0.35
5534,The Black Eyed Peas Experience,X360,2011,0.2,0.1,0,0.03,0.33
5693,Just Dance 2016,XOne,2015,0.24,0.04,0,0.03,0.32
5908,Rabbids: Alive & Kicking,X360,2011,0.15,0.12,0,0.03,0.3
5957,Just Dance Kids 2,Wii,2011,0.28,0,0,0.02,0.29
6012,The Smurfs: Dance Party,Wii,2011,0.22,0.04,0,0.02,0.29
6201,Just Dance 2015,PS3,2014,0.12,0.11,0,0.05,0.28
6240,My Japanese Coach,DS,2008,0.25,0,0,0.02,0.28
6400,Family Feud: 2010 Edition,DS,2009,0.25,0,0,0.02,0.27
6484,Michael Jackson: The Experience,DS,2010,0.22,0.03,0,0.02,0.26
6495,Lumines: Electronic Symphony,PSV,2012,0.11,0.1,0.01,0.05,0.26
6639,Scrabble,DS,2009,0.21,0.02,0,0.03,0.25
6645,Scrabble,PS,1999,0.14,0.1,0,0.02,0.25
6662,Just Dance Kids 2,PS3,2011,0.1,0.1,0,0.04,0.25
6859,The Price is Right 2010 Edition,Wii,2009,0.22,0,0,0.02,0.24
7193,Petz: Horse Club,Wii,2008,0.2,0,0,0.02,0.22
7260,Just Dance 2016,PS3,2015,0.1,0.08,0,0.04,0.22
7379,Rayman Raving Rabbids,X360,2007,0.18,0.01,0,0.02,0.21
7438,Just Dance: Greatest Hits,Wii,2012,0.15,0.04,0,0.02,0.21
7531,Just Dance 2: Extra Songs,Wii,2011,0,0.17,0,0.03,0.2
7595,Press Your Luck 2010 Edition,DS,2009,0.19,0,0,0.01,0.2
7665,My Secret World by Imagine,DS,2008,0,0.2,0,0,0.2
7670,Family Feud: 2012 Edition,Wii,2011,0.19,0,0,0.01,0.2
8043,Shape Up,XOne,2014,0.08,0.09,0,0.01,0.18
8072,Rabbids Party Collection,Wii,2010,0,0.16,0,0.02,0.18
8204,My French Coach,DS,2007,0.15,0.02,0,0.01,0.18
8355,Family Feud Decades,Wii,2010,0.16,0,0,0.01,0.17
8391,Michael Jackson: The Experience 3D,3DS,2011,0.13,0.03,0,0.01,0.17
8632,Just Dance: Disney Party,X360,2012,0.13,0.02,0,0.01,0.16
8637,Chessmaster: The Art of Learning,DS,2007,0.12,0.03,0,0.01,0.16
8667,Michael Jackson: The Experience,PSP,2010,0.11,0.03,0,0.02,0.16
8932,Rayman Raving Rabbids,DS,2007,0.13,0.01,0,0.01,0.15
9085,Cranium Kabookii,Wii,2007,0.13,0,0,0.01,0.14
9250,The Amazing Race,Wii,2010,0.13,0,0,0.01,0.14
9283,Gourmet Chef: Cook Your Way to Fame,DS,2008,0.13,0,0,0.01,0.14
9330,Quick Yoga Training,DS,2008,0.13,0,0,0.01,0.14
9331,Fashion Studio: Paris Collection,DS,2009,0.13,0,0,0.01,0.13
9334,Peppa Pig: Fun and Games,Wii,2010,0,0.12,0,0.02,0.13
9400,My Spanish Coach,PSP,2008,0.12,0,0,0.01,0.13
9401,Chessmaster,XB,2004,0.1,0.03,0,0,0.13
9473,Hasbro Family Fun Pack,XOne,2015,0.1,0.02,0,0.01,0.13
9484,Just Dance: Disney Party,Wii,2012,0.01,0.1,0,0.02,0.13
9527,The Price is Right 2010 Edition,DS,2009,0.12,0,0,0.01,0.13
9546,Puppies 3D,3DS,2011,0.08,0.04,0,0.01,0.13
9596,The Price is Right: Decades,Wii,2011,0.12,0,0,0.01,0.13
9635,Petz Puppyz & Kittenz,DS,2011,0.12,0,0,0.01,0.13
9791,My Chinese Coach,DS,2008,0.11,0.01,0,0.01,0.12
9811,Chessmaster: The Art of Learning,PSP,2008,0.11,0,0,0.01,0.12
9973,2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe,X360,2013,0.09,0.01,0,0.01,0.12
10003,Hollywood Squares,Wii,2010,0.11,0,0,0.01,0.11
10064,My SAT Coach with The Princeton Review,DS,2008,0.1,0,0,0.01,0.11
10094,The Price is Right: Decades,X360,2011,0.11,0,0,0.01,0.11
10182,Totally Spies! Totally Party,Wii,2008,0.09,0.01,0,0.01,0.11
10253,Michael Jackson: The Experience,PSV,2011,0.05,0.04,0,0.02,0.11
10302,Hole in the Wall: Deluxe Edition,X360,2011,0.1,0,0,0.01,0.11
10454,Family Feud: 2012 Edition,X360,2011,0.1,0,0,0.01,0.1
10472,Who Wants to Be a Millionaire: 3rd Edition,Wii,2010,0.1,0,0,0.01,0.1
10803,Who Wants to Be A Millionaire?,X360,2011,0.09,0,0,0.01,0.1
10839,Dance on Broadway,PS3,2011,0.05,0.03,0,0.01,0.09
11094,The $1 Pyramid,Wii,2011,0.08,0,0,0.01,0.09
11159,My Stop Smoking Coach: Allen Carr's EasyWay,DS,2008,0.07,0.01,0,0.01,0.09
11174,Team Elimination Games,Wii,2009,0.08,0,0,0.01,0.09
11207,Midnight Play! Pack,DS,2008,0.08,0,0,0.01,0.09
11405,My English Coach: Para Hispanoparlantes,DS,2009,0.08,0,0,0.01,0.08
11616,Cosmic Family,Wii,2007,0.07,0,0,0.01,0.08
11707,Mind Quiz: Your Brain Coach,DS,2006,0,0,0.08,0,0.08
11728,My Fun Facts Coach,DS,2008,0.07,0,0,0.01,0.08
