Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1796,Super R.C. Pro-Am,GB,1991,Nintendo,0.58,0.37,0.15,0.04,1.14
1802,Need for Speed Underground 2,GC,2004,Electronic Arts,0.7,0.39,0.01,0.03,1.14
1804,ModNation Racers,PS3,2010,Sony Computer Entertainment,0.5,0.41,0.06,0.16,1.13
1807,Cars,GBA,2006,THQ,0.81,0.3,0,0.02,1.13
1820,Supercar Street Challenge,PS2,2001,Activision,0.55,0.43,0,0.14,1.12
1836,GRID,PS3,2008,Codemasters,0.31,0.57,0.03,0.2,1.11
1844,Need for Speed: ProStreet,Wii,2007,Electronic Arts,0.54,0.46,0,0.12,1.11
1862,F-Zero X,N64,1998,Nintendo,0.45,0.33,0.29,0.03,1.1
1890,Sonic & Sega All-Stars Racing,DS,2010,Sega,0.44,0.54,0,0.11,1.09
1894,Sonic Free Riders,X360,2010,Sega,0.74,0.26,0,0.09,1.09
