Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
5360,WipEout 3,PS,1999,Psygnosis,0.19,0.13,0,0.02,0.34
5376,MotorStorm: Arctic Edge,PS2,2009,Sony Computer Entertainment,0.07,0.03,0,0.25,0.34
5396,Off Road Challenge,N64,1998,GT Interactive,0.27,0.06,0,0,0.34
5401,MX vs. ATV Untamed,Wii,2008,THQ,0.29,0.03,0,0.03,0.34
5417,Spy Hunter,XB,2002,Midway Games,0.25,0.07,0,0.01,0.34
5422,Herbie: Fully Loaded,GBA,2005,Disney Interactive Studios,0.24,0.09,0,0.01,0.34
5431,Modnation Racers: Road Trip,PSV,2012,Sony Computer Entertainment,0.17,0.12,0,0.05,0.34
5435,MXRider,PS2,2001,Atari,0.16,0.13,0,0.04,0.34
5447,Tokyo Highway Battle,PS,1996,Jaleco,0.06,0.04,0.21,0.02,0.33
5480,NASCAR Thunder 2002,XB,2001,Electronic Arts,0.25,0.07,0,0.01,0.33
