Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1895,NASCAR Thunder 2004,PS2,2003,Electronic Arts,0.53,0.41,0,0.14,1.08
1910,DiRT 3,PS3,2011,Codemasters,0.27,0.59,0.01,0.21,1.08
1933,F1 2012,PS3,2012,Codemasters,0.12,0.64,0.05,0.25,1.07
1936,Ridge Racer Revolution,PS,1995,Sony Computer Entertainment,0.17,0.12,0.71,0.07,1.07
1938,Hot Wheels Turbo Racing,PS,1999,Electronic Arts,0.59,0.4,0,0.07,1.07
1942,Freekstyle,PS2,2002,Electronic Arts,0.52,0.41,0,0.14,1.06
1945,DiRT,PS3,2007,Codemasters,0.16,0.67,0,0.23,1.06
1963,Seek and Destroy,PS2,2002,Play It,0.52,0.4,0,0.14,1.06
1980,The Simpsons: Road Rage,XB,2001,Electronic Arts,0.78,0.26,0,0.01,1.05
1984,Forza Motorsport,XB,2005,Microsoft Game Studios,0.52,0.51,0,0.02,1.05
