Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
8643,F-Zero: GP Legend,GBA,2003,Nintendo,0.11,0.04,0,0,0.16
8644,Racing Lagoon,PS,1999,Square,0,0,0.15,0.01,0.16
8679,DiRT 3,PC,2011,Codemasters,0,0.13,0,0.03,0.16
8684,MX 2002 Featuring Ricky Carmichael,GBA,2001,THQ,0.11,0.04,0,0,0.16
8686,Street Racer,PS,1996,Ubisoft,0.09,0.06,0,0.01,0.16
8713,Polaris SnoCross,PS,2000,Vatical Entertainment,0.09,0.06,0,0.01,0.16
8718,Muppet RaceMania,PS,1999,Sony Computer Entertainment,0.09,0.06,0,0.01,0.15
8720,Courier Crisis,PS,1997,BMG Interactive Entertainment,0.09,0.06,0,0.01,0.15
8724,Winning Post 3,PS,1998,Tecmo Koei,0,0,0.14,0.01,0.15
8726,Driven,PS2,2001,BAM! Entertainment,0.08,0.06,0,0.02,0.15
