Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
5681,4x4 Evolution,PS2,2001,Gathering of Developers,0.16,0.12,0,0.04,0.32
5691,WipEout Pulse,PSP,2007,Sony Computer Entertainment,0.13,0.12,0,0.06,0.32
5703,Fuel,X360,2009,Codemasters,0.09,0.19,0,0.04,0.31
5707,Crash Nitro Kart,XB,2003,Vivendi Games,0.24,0.07,0,0.01,0.31
5757,Hot Wheels Turbo Racing,N64,1999,Electronic Arts,0.25,0.06,0,0,0.31
5758,Vigilante 8,N64,1998,Activision,0.25,0.06,0,0,0.31
5784,Demolition Racer,PS,1998,Infogrames,0.17,0.12,0,0.02,0.31
5789,NASCAR Thunder 2003,GC,2002,Electronic Arts,0.24,0.06,0,0.01,0.31
5794,Star Wars Racer Revenge,PS2,2002,LucasArts,0.15,0.12,0,0.04,0.31
5826,Midtown Madness 3,XB,2003,Microsoft Game Studios,0.23,0.07,0,0.01,0.3
