Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
13603,NASCAR 07,XB,2006,Electronic Arts,0.03,0.01,0,0,0.04
13658,Pac-Man World Rally,PSP,2006,Namco Bandai Games,0.04,0,0,0,0.04
13667,GRID,PC,N/A,Codemasters,0,0.03,0,0.01,0.04
13670,Ferrari Challenge Trofeo Pirelli,PS3,2008,System 3 Arcade Software,0,0.03,0,0.01,0.04
13676,System 3 presents Ferrari Challenge Trofeo Pirelli,DS,2008,System 3 Arcade Software,0.03,0.01,0,0,0.04
13690,Hannspree Ten Kate Honda: SBK Superbike World Championship,PSP,2007,Black Bean Games,0.03,0,0,0,0.04
13716,OutRun 2006: Coast 2 Coast,PSP,2006,Sega,0.03,0.01,0,0.01,0.04
13726,Off-Road Drive,PC,2011,1C Company,0,0.03,0,0.01,0.04
13730,Harley-Davidson: Road Trip,Wii,2010,Destineer,0.04,0,0,0,0.04
13737,Zen-Nippon GT Senshuken,SNES,1995,Banpresto,0,0,0.04,0,0.04
