Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
4500,Need for Speed Underground 2,GBA,2004,Electronic Arts,0.31,0.12,0,0.01,0.43
4507,Trials Fusion,PS4,2014,Ubisoft,0.13,0.21,0.01,0.08,0.43
4533,WipEout 64,N64,1998,Midway Games,0.28,0.14,0,0.01,0.43
4553,NASCAR Kart Racing,Wii,2009,Electronic Arts,0.39,0,0,0.03,0.43
4567,Juiced: Eliminator,PSP,2006,THQ,0.11,0.2,0,0.12,0.43
4601,NASCAR Thunder 2002,PS,2001,Electronic Arts,0.23,0.16,0,0.03,0.42
4605,Hot Wheels World Race,PS2,2003,THQ,0.21,0.16,0,0.05,0.42
4609,American Chopper,PS2,2004,Zoo Digital Publishing,0.35,0.01,0,0.06,0.42
4614,JGTC: All-Japan Grand Touring Car Championship,PS,1998,TYO,0.23,0.16,0,0.03,0.42
4619,Test Drive,XB,2002,Atari,0.35,0.05,0,0.02,0.42
