Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
3026,Need For Speed: Undercover,Wii,2008,Electronic Arts,0.27,0.32,0,0.07,0.67
3093,F1 2015,PS4,2015,Codemasters,0.09,0.44,0.03,0.09,0.66
3103,F-Zero GX,GC,2003,Nintendo,0.41,0.11,0.12,0.02,0.65
3108,Monster Jam: Maximum Destruction,PS2,2002,Ubisoft,0.32,0.25,0,0.08,0.65
3125,MX vs. ATV Untamed,PSP,2007,THQ,0.35,0.18,0,0.12,0.65
3143,Test Drive Unlimited 2,PS3,N/A,Atari,0.16,0.35,0.01,0.12,0.64
3154,Stuntman: Ignition,X360,2007,THQ,0.25,0.32,0,0.07,0.64
3167,Sega Rally Revo,PS3,2007,Sega,0.07,0.43,0,0.14,0.64
3176,Cruis'n World,N64,1998,Nintendo,0.59,0.04,0,0.01,0.64
3180,Donkey Kong Barrel Blast,Wii,2007,Nintendo,0.2,0.26,0.11,0.06,0.64
