Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
12458,Cocoto Kart Racer,Wii,2008,Conspiracy Entertainment,0.06,0,0,0,0.06
12468,PenPen TriIceLon,DC,1998,Infogrames,0,0,0.06,0,0.06
12506,Top Gear Hyper-Bike,N64,1999,Kemco,0.05,0.01,0,0,0.06
12510,Penny Racers,N64,1998,THQ,0.05,0.01,0,0,0.06
12511,S.C.A.R.S,N64,1998,Ubisoft,0.05,0.01,0,0,0.06
12517,Polaris SnoCross,N64,2000,Vatical Entertainment,0.05,0.01,0,0,0.06
12523,IHRA Professional Drag Racing 2005,XB,2004,Bethesda Softworks,0.04,0.01,0,0,0.06
12524,Tokyo Xtreme Racer Advance,GBA,2005,Crave Entertainment,0.04,0.02,0,0,0.06
12537,Killer Loop,PS,1999,Crave Entertainment,0.03,0.02,0,0,0.06
12542,Need for Speed: Shift,PC,2009,Electronic Arts,0,0.05,0,0.01,0.06
