Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1996,ATV: Quad Power Racing,PS,2000,Acclaim Entertainment,0.58,0.39,0,0.07,1.04
2002,F-Zero: Maximum Velocity,GBA,2001,Nintendo,0.39,0.16,0.37,0.12,1.04
2004,Jeremy McGrath Supercross 98,PS,1998,Acclaim Entertainment,0.91,0.1,0,0.03,1.04
2006,Project CARS,PS4,2015,Slightly Mad Studios,0.17,0.69,0.02,0.15,1.04
2007,Need for Speed: Most Wanted,XB,2005,Electronic Arts,0.53,0.46,0,0.05,1.04
2012,MotorStorm: Arctic Edge,PSP,2009,Sony Computer Entertainment,0.16,0.58,0,0.3,1.04
2013,WipEout Pure,PSP,2005,Sony Computer Entertainment,0.47,0.34,0,0.22,1.04
2015,MX vs. ATV Unleashed,PS2,2005,THQ,0.86,0.03,0,0.14,1.03
2054,DiRT 2,PS3,2009,Codemasters,0.27,0.53,0,0.2,1.01
2057,Ford Racing 2,PS2,2003,Empire Interactive,0.49,0.38,0,0.13,1
