Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
14077,Double Value!: ATV Thunder Ridge Riders / Monster Trucks Mayhem,DS,2007,Zoo Digital Publishing,0.03,0,0,0,0.04
14080,NHRA Drag Racing: Countdown to the Championship,PS2,2007,THQ,0.02,0.01,0,0,0.04
14104,Zenkoku Dekotora Matsuri,Wii,2008,Jaleco,0,0,0.03,0,0.03
14115,MX World Tour Featuring Jamie Little,XB,2005,Crave Entertainment,0.03,0.01,0,0,0.03
14133,NHRA Drag Racing: Countdown to the Championship,PSP,2007,THQ,0.03,0,0,0,0.03
14135,TOCA Race Driver 3,XB,2006,Codemasters,0.03,0.01,0,0,0.03
14137,Maximum Racing: Drag & Stock Racer,Wii,2010,Nordic Games,0.03,0,0,0,0.03
14149,Wangan Midnight,PS3,2007,Genki,0,0,0.03,0,0.03
14166,SX Superstar,GC,2003,Acclaim Entertainment,0.03,0.01,0,0,0.03
14168,MotoGP,PSP,2006,Sony Computer Entertainment,0.03,0,0,0,0.03
