Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
172,Pokemon Pinball,GB,Nintendo,3.02,1.12,1.01,0.16,5.31
616,Mario Party 2,N64,Nintendo,1.28,0.14,1.08,0.01,2.5
880,Who wants to be a millionaire,PC,Disney Interactive Studios,1.94,0,0,0,1.94
1063,Jampack Winter '99,PS,Sony Computer Entertainment,0.94,0.64,0,0.11,1.69
1329,Namco Museum 64,N64,Namco Bandai Games,1.24,0.17,0.03,0.01,1.45
1639,Game & Watch Gallery 3,GB,Nintendo,0.79,0.31,0.08,0.04,1.22
1920,Doko Demo Issyo,PS,Sony Computer Entertainment,0,0,1,0.07,1.07
2152,Jampack Summer '99,PS,Sony Computer Entertainment,0.54,0.36,0,0.06,0.96
3728,Pachi-Slot Aruze Oukoku 2,PS,Aruze Corp,0,0,0.5,0.04,0.54
3908,Rugrats: Scavenger Hunt,N64,THQ,0.41,0.09,0,0.01,0.51
4191,Momotarou Dentetsu V,PS,Hudson Entertainment,0,0,0.44,0.03,0.47
4204,MTV Music Generator,PS,Codemasters,0.26,0.18,0,0.03,0.47
4856,You Don't Know Jack,PS,Vivendi Games,0.22,0.15,0,0.03,0.4
5810,A Collection of Classic Games from the Intellivision,PS,Activision,0.17,0.12,0,0.02,0.31
6519,Bust A Groove 2,PS,Enix Corporation,0.04,0.03,0.18,0.02,0.26
6645,Scrabble,PS,Ubisoft,0.14,0.1,0,0.02,0.25
6870,South Park: Chef's Luv Shack,N64,Acclaim Entertainment,0.19,0.05,0,0,0.24
7414,Monopoly,N64,Hasbro Interactive,0.17,0.04,0,0,0.21
7867,Sesame Street: Elmo's Number Journey,N64,NewKidCo,0.15,0.04,0,0,0.19
8100,Sesame Street: Elmo's Letter Adventure,N64,NewKidCo,0.14,0.04,0,0,0.18
8593,California Speed,N64,Midway Games,0.13,0.03,0,0,0.16
8758,Disney's Story Studio: Disney's Mulan,PS,Sony Computer Entertainment,0.09,0.06,0,0.01,0.15
10317,Arcade Party Pak,PS,Midway Games,0.06,0.04,0,0.01,0.11
13921,Konami Arcade Classics,PS,Konami Digital Entertainment,0.02,0.01,0,0,0.04
15056,Board Game: Top Shop,PS,Success,0.01,0.01,0,0,0.02
