Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
479,The Sims 4,PC,Electronic Arts,0.96,1.72,0,0.29,2.97
1619,Farming Simulator 2015,PC,Focus Home Interactive,0.08,1.02,0,0.13,1.23
4124,Football Manager 2015,PC,Sega,0,0.43,0,0.05,0.48
4784,Story of Seasons,3DS,Nintendo,0,0.13,0.26,0.01,0.4
8749,Harvest Moon: The Lost Valley,3DS,Natsume,0.12,0.02,0,0.01,0.15
9904,Tropico 5,PC,Kalypso Media,0.02,0.08,0,0.01,0.12
11806,Tropico 5,X360,Kalypso Media,0.03,0.04,0,0.01,0.07
12407,A-Train: City Simulator,3DS,ArtDink,0,0,0.06,0,0.06
14126,Cooking Mama: My Sweets Shop,3DS,Office Create,0,0,0.03,0,0.03
15196,Motto! SoniComi,PS3,Kadokawa Games,0,0,0.02,0,0.02
15964,Farming Simulator 2014,PSV,Focus Home Interactive,0.01,0,0,0,0.02
