Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
3904,Fire Emblem: Radiant Dawn,Wii,Nintendo,0.28,0.03,0.17,0.03,0.51
4347,Thrillville: Off the Rails,Wii,LucasArts,0.39,0.02,0,0.03,0.45
4393,Worms: Open Warfare 2,PSP,THQ,0.04,0.26,0,0.14,0.45
4459,Super Robot Taisen OG: Original Generations,PS2,Banpresto,0,0,0.44,0,0.44
4532,Command & Conquer 3: Tiberium Wars,X360,Electronic Arts,0.35,0.05,0,0.03,0.43
4593,Yu-Gi-Oh! GX: Tag Force 2,PSP,Konami Digital Entertainment,0.03,0.2,0.1,0.11,0.42
4642,Thrillville: Off the Rails,PS2,LucasArts,0.2,0.16,0,0.05,0.42
4789,Overlord,X360,Codemasters,0.34,0.03,0.01,0.03,0.4
4994,SD Gundam G Generation Spirits,PS2,Namco Bandai Games,0,0,0.38,0,0.38
5229,Worms: Open Warfare 2,DS,THQ,0.07,0.25,0,0.04,0.36
5276,Battalion Wars 2,Wii,Nintendo,0.22,0.03,0.08,0.02,0.35
5524,"Warhammer 40,000: Squad Command",PSP,THQ,0.11,0.14,0,0.08,0.33
5858,Super Robot Taisen W,DS,Banpresto,0,0,0.3,0,0.3
5868,Super Robot Taisen OG: Original Generations Gaiden,PS2,Banpresto,0,0,0.3,0,0.3
6158,Yu-Gi-Oh! World Championship 2008,DS,Konami Digital Entertainment,0.13,0.02,0.12,0.01,0.28
6449,Battlestations: Midway,X360,Eidos Interactive,0.21,0.02,0,0.02,0.26
6541,SD Gundam G Generation: Cross Drive,DS,Namco Bandai Games,0,0,0.26,0,0.26
7117,Dinosaur King,DS,Sega,0.2,0,0,0.02,0.23
7678,Sid Meier's Pirates!,PSP,Take-Two Interactive,0.16,0.01,0,0.02,0.2
8463,Thrillville: Off the Rails,X360,LucasArts,0.13,0.02,0,0.01,0.16
8522,San Goku Shi Taisen DS,DS,Sega,0,0,0.16,0,0.16
8781,Heroes of Mana,DS,Square Enix,0.08,0.01,0.05,0.01,0.15
9687,Star Trek: Conquest,Wii,Bethesda Softworks,0.11,0.01,0,0.01,0.12
10145,Kousoku Card Battle: Card Hero,DS,Nintendo,0,0,0.11,0,0.11
10438,Thrillville: Off the Rails,PSP,LucasArts,0.09,0,0,0.01,0.1
10532,Dungeons & Dragons Tactics,PSP,Atari,0.09,0,0,0.01,0.1
10795,Glory Days 2,DS,Ghostlight,0.08,0,0,0.01,0.1
10924,Yu-Gi-Oh! GX: The Beginning of Destiny (US sales),PS2,Konami Digital Entertainment,0.05,0.04,0,0.01,0.09
10935,Star Wars: Empire at War - Gold Pack,PC,LucasArts,0.01,0.06,0,0.01,0.09
11097,Zoids Assault,X360,Takara Tomy,0.08,0,0,0.01,0.09
11856,Romance of the Three Kingdoms XI,PS2,Tecmo Koei,0,0,0.07,0,0.07
11889,Elements of Destruction,DS,THQ,0.07,0,0,0.01,0.07
12068,Command & Conquer 3: Tiberium Wars,PC,Electronic Arts,0,0.06,0,0.01,0.07
12178,R-Type Command,PSP,Rising Star Games,0.05,0,0.01,0.01,0.07
12179,Age of Empires III: The Asian Dynasties,PC,Microsoft Game Studios,0,0.05,0,0.01,0.07
12238,"Warhammer 40,000: Squad Command",DS,THQ,0.05,0.01,0,0.01,0.07
12324,Pawly Pets: My Vet Practice,DS,Ubisoft,0,0.06,0,0.01,0.06
12351,Panzer Tactics,DS,10TACLE Studios,0.06,0,0,0,0.06
13179,Yu-Gi-Oh! World Championship 2007,DS,Konami Digital Entertainment,0,0.01,0.04,0,0.05
13242,GrimGrimoire,PS2,Tecmo Koei,0.01,0.01,0.03,0,0.05
13340,Supreme Commander,PC,THQ,0,0.04,0,0.01,0.05
