Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
45,Grand Theft Auto V,PS4,Take-Two Interactive,3.8,5.81,0.36,2.02,11.98
198,Grand Theft Auto V,XOne,Take-Two Interactive,2.66,2.01,0,0.41,5.08
237,The Last of Us,PS4,Sony Computer Entertainment,1.78,1.87,0.07,0.82,4.55
281,Watch Dogs,PS4,Ubisoft,1.4,1.86,0.11,0.77,4.14
305,Assassin's Creed: Unity,PS4,Ubisoft,1.18,1.96,0.08,0.7,3.92
382,Assassin's Creed: Unity,XOne,Ubisoft,2.26,0.89,0,0.3,3.46
472,Middle-Earth: Shadow of Mordor,PS4,Warner Bros. Interactive Entertainment,1.01,1.41,0.05,0.53,2.99
539,inFAMOUS: Second Son,PS4,Sony Computer Entertainment,1.27,0.97,0.07,0.47,2.78
893,Watch Dogs,PS3,Ubisoft,0.56,0.89,0.1,0.37,1.93
959,The Evil Within,PS4,Bethesda Softworks,0.55,0.84,0.11,0.31,1.81
1204,Watch Dogs,XOne,Ubisoft,0.9,0.53,0,0.13,1.55
1367,Tomb Raider (2013),PS4,Square Enix,0.47,0.64,0.06,0.25,1.41
1415,Assassin's Creed: Rogue,PS3,Ubisoft,0.46,0.62,0.06,0.23,1.37
1484,Middle-Earth: Shadow of Mordor,XOne,Warner Bros. Interactive Entertainment,0.72,0.5,0.01,0.1,1.32
1490,The LEGO Movie Videogame,X360,Warner Bros. Interactive Entertainment,0.69,0.52,0,0.11,1.32
1541,Watch Dogs,X360,Ubisoft,0.72,0.45,0.01,0.11,1.28
1543,Metal Gear Solid V: Ground Zeroes,PS4,Konami Digital Entertainment,0.45,0.46,0.17,0.2,1.28
1576,Hyrule Warriors,WiiU,Nintendo,0.61,0.42,0.13,0.1,1.26
1826,Disney Infinity 2.0: Marvel Super Heroes,X360,Disney Interactive Studios,0.62,0.4,0,0.1,1.12
1966,Assassin's Creed: Rogue,X360,Ubisoft,0.58,0.38,0,0.09,1.05
