Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
115,Medal of Honor: Frontline,PS2,Electronic Arts,2.93,2.75,0.17,0.99,6.83
343,SOCOM: U.S. Navy SEALs,PS2,Sony Computer Entertainment,2.53,0.81,0.06,0.24,3.65
404,James Bond 007: Nightfire,PS2,Electronic Arts,1.45,1.29,0.12,0.46,3.33
520,Metroid Prime,GC,Nintendo,1.96,0.67,0.1,0.09,2.82
810,Spec Ops: Airborne Commando,PS,Take-Two Interactive,1.54,0.46,0,0.08,2.07
885,Tom Clancy's Ghost Recon,PS2,Ubisoft,1.42,0.4,0,0.12,1.94
996,Tom Clancy's Ghost Recon,XB,Ubisoft,1.23,0.46,0,0.07,1.76
1184,Conflict: Desert Storm,PS2,Gotham Games,0.98,0.53,0,0.06,1.57
1258,Red Faction II,PS2,THQ,0.49,0.78,0,0.23,1.5
1270,Medal of Honor: Frontline,XB,Electronic Arts,1,0.43,0,0.06,1.49
1434,Dead to Rights,PS2,Electronic Arts,0.67,0.52,0,0.17,1.36
1511,Turok: Evolution,PS2,Acclaim Entertainment,0.64,0.5,0,0.17,1.31
1887,Star Wars: Bounty Hunter,PS2,LucasArts,0.53,0.42,0,0.14,1.09
2315,James Bond 007: Agent Under Fire,XB,Electronic Arts,0.65,0.22,0,0.03,0.9
2402,Conflict: Desert Storm,XB,SCi,0.48,0.37,0,0.02,0.87
2506,James Bond 007: Nightfire,XB,Electronic Arts,0.58,0.22,0,0.03,0.82
2655,James Bond 007: Nightfire,GC,Electronic Arts,0.6,0.16,0,0.02,0.78
2787,Unreal Championship,XB,Atari,0.59,0.12,0,0.03,0.74
2825,James Bond 007: Agent Under Fire,GC,Electronic Arts,0.56,0.15,0,0.02,0.72
2836,Dead to Rights,XB,Electronic Arts,0.53,0.17,0,0.03,0.72
2936,TimeSplitters 2,PS2,Eidos Interactive,0.34,0.27,0,0.09,0.7
3163,TimeSplitters 2,XB,Eidos Interactive,0.29,0.33,0,0.01,0.64
3295,Robotech: Battlecry,PS2,TDK Mediactive,0.3,0.23,0,0.08,0.61
3395,Medal of Honor: Frontline,GC,Electronic Arts,0.46,0.12,0,0.02,0.59
3481,Contra: Shattered Soldier,PS2,Konami Digital Entertainment,0.28,0.22,0,0.07,0.58
3681,Turok: Evolution,XB,Acclaim Entertainment,0.39,0.14,0,0.02,0.55
