Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
4544,Mobile Suit Gundam: Zeonic Front,PS2,2001,Namco Bandai Games,0.09,0.07,0.25,0.02,0.43
4545,Zone of the Enders HD Collection,PS3,2012,Konami Digital Entertainment,0.21,0.08,0.09,0.05,0.43
4550,Microsoft Flight Simulator X,PC,2006,Microsoft Game Studios,0.02,0.34,0,0.07,0.43
4560,Petz: Horsez 2,Wii,2007,Ubisoft,0.39,0,0,0.03,0.43
4581,The Sims,XB,2003,Electronic Arts,0.31,0.1,0,0.01,0.42
4594,Colony Wars,PS,1997,Psygnosis,0.24,0.16,0,0.03,0.42
4599,Horsez,DS,2006,Ubisoft,0.38,0.01,0,0.03,0.42
4633,Dance Dance Revolution Ultramix 2,XB,2004,Konami Digital Entertainment,0.32,0.09,0,0.02,0.42
4635,Blazing Angels: Squadrons of WWII,X360,2006,Ubisoft,0.36,0.03,0,0.03,0.42
4643,Style Lab: Makeover,DS,2009,Ubisoft,0.35,0.03,0,0.03,0.42
