Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
11648,Salon Superstar,DS,2009,505 Games,0.07,0,0,0,0.08
11677,Krazy Ivan,PS,1995,Psygnosis,0.04,0.03,0,0,0.08
11783,Picture Perfect Hair Salon,DS,2009,505 Games,0.07,0,0,0.01,0.07
11794,The Sims 3: Barnacle Bay,PC,2011,Electronic Arts,0.07,0,0,0.01,0.07
11803,SimCity 4: Deluxe Edition,PC,2003,Electronic Arts,0,0.06,0,0.01,0.07
11806,Tropico 5,X360,2014,Kalypso Media,0.03,0.04,0,0.01,0.07
11826,Aero Elite: Combat Academy,PS2,2002,Sega,0.04,0.03,0,0.01,0.07
11828,Damage Inc.: Pacific Squadron WWII,X360,2012,Mad Catz,0.07,0,0,0.01,0.07
11850,Disney's Planes,3DS,2013,Disney Interactive Studios,0.04,0.03,0,0.01,0.07
11861,Let's Paint,Wii,2010,Zoo Games,0.07,0,0,0,0.07
