Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
8824,The Sims Medieval: Pirates and Nobles,PC,2011,Electronic Arts,0.05,0.08,0,0.02,0.15
8853,Top Gun: Combat Zones,GC,2002,Titus,0.12,0.03,0,0,0.15
8858,Return to PopoloCrois: A Story of Seasons Fairytale,3DS,2015,Marvelous Entertainment,0.04,0,0.1,0.01,0.15
8870,Petz: Dogz Talent Show,DS,2009,Ubisoft,0.14,0,0,0.01,0.15
8899,Armored Core: For Answer,X360,2008,Ubisoft,0.06,0.01,0.07,0.01,0.15
8928,Harvest Moon: Hero of Leaf Valley,PSP,2009,Rising Star Games,0.07,0.02,0.05,0.02,0.15
8945,DrumMania,PS2,2000,Konami Digital Entertainment,0,0,0.15,0,0.15
8971,Dance Dance Revolution (North America),PS,2001,Konami Digital Entertainment,0.08,0.06,0,0.01,0.15
9021,Fast Food Panic,DS,2010,Nobilis,0.13,0,0,0.01,0.14
9052,Doshin the Giant,GC,2002,Nintendo,0,0,0.14,0,0.14
