Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
14315,Majesty 2: The Fantasy Kingdom Sim,X360,N/A,Unknown,0.03,0,0,0,0.03
14317,BeatMania IIDX 14 Gold,PS2,2008,Konami Digital Entertainment,0,0,0.03,0,0.03
14338,Alter Ego,PC,1985,Activision,0,0.03,0,0.01,0.03
14342,My Pet Shop (JP sales),DS,2008,Square Enix,0,0,0.03,0,0.03
14346,Gokujou!! Mecha Mote Iinchou: MM My Best Friend!,DS,2010,Konami Digital Entertainment,0,0,0.03,0,0.03
14369,Lock On: Modern Air Combat,PC,2003,Ubisoft,0,0.03,0,0.01,0.03
14407,Take On Helicopters,PC,2011,Unknown,0,0.02,0,0.01,0.03
14409,Emergency! Disaster Rescue Squad,DS,2009,Destineer,0.03,0,0,0,0.03
14449,BeatMania IIDX 13: DistorteD,PS2,2007,Konami Digital Entertainment,0,0,0.03,0,0.03
14460,S.L.A.I.: Steel Lancer Arena International,PS2,2005,Konami Digital Entertainment,0.01,0.01,0,0,0.03
