Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
2171,PilotWings Resort,3DS,2011,Nintendo,0.4,0.36,0.13,0.07,0.96
2232,Build-A-Bear Workshop,DS,2007,Game Factory,0.85,0.01,0,0.07,0.93
2247,Top Gun: Combat Zones,PS2,2001,Titus,0.45,0.35,0,0.12,0.92
2291,Super Momotarou Dentetsu III,SNES,1994,Hudson Soft,0,0,0.91,0,0.91
2341,Ace Combat 2,PS,1997,Sony Computer Entertainment,0.16,0.11,0.56,0.06,0.89
2367,Endless Ocean: Blue World,Wii,2009,Nintendo,0.47,0.22,0.12,0.07,0.88
2371,Cooking Mama: World Kitchen,Wii,2008,505 Games,0.51,0.28,0.01,0.08,0.88
2376,Crimson Skies: High Road to Revenge,XB,2003,Microsoft Game Studios,0.65,0.19,0,0.03,0.87
2440,Blazing Angels: Squadrons of WWII,Wii,2007,Ubisoft,0.74,0.04,0,0.06,0.85
2462,Petz Dogz Fashion,DS,2008,Ubisoft,0.46,0.3,0,0.09,0.84
