Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
7693,Go Play: Lumberjacks,Wii,2009,Majesco Entertainment,0.18,0,0,0.01,0.2
7698,Playboy: The Mansion,PS2,2005,Ubisoft,0.1,0.08,0,0.03,0.2
7738,Iron Chef America: Supreme Cuisine,DS,2008,Destineer,0.18,0,0,0.01,0.19
7758,Petz Pony: Beauty Pageant,DS,2009,Ubisoft,0.18,0,0,0.01,0.19
7770,The Sims 4: Get Together,PC,2015,Electronic Arts,0.05,0.13,0,0.01,0.19
7776,Air Conflicts: Secret Wars,PS3,2011,bitComposer Games,0.1,0.06,0,0.03,0.19
7789,New Love Plus,3DS,2012,Konami Digital Entertainment,0,0,0.19,0,0.19
7814,Story of Seasons: Good Friends of the Three Villages,3DS,2016,Marvelous Interactive,0,0,0.19,0,0.19
7833,IL-2 Sturmovik: Birds of Prey,PSP,2009,505 Games,0.08,0.07,0,0.04,0.19
7834,Farming Simulator 2015,XOne,2015,Koch Media,0.1,0.07,0,0.02,0.19
