Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
3973,Babysitting Mama,Wii,2010,505 Games,0.34,0.12,0,0.04,0.5
3979,Dance Dance Revolution Universe 2,X360,2007,Konami Digital Entertainment,0.46,0.01,0,0.04,0.5
3980,Star Wars: Jedi Starfighter,PS2,2002,Activision,0.24,0.19,0,0.06,0.5
4039,The Sims,GC,2003,Electronic Arts,0.35,0.13,0,0.01,0.49
4076,SimCity 2000,SNES,1995,THQ,0,0,0.49,0,0.49
4092,The Sims 2: Pets,Wii,2007,Electronic Arts,0.42,0.03,0,0.04,0.48
4114,Secret Weapons Over Normandy,PS2,2003,LucasArts,0.24,0.18,0,0.06,0.48
4117,Harvest Moon 64,N64,1999,Pack In Soft,0.25,0.06,0.11,0.06,0.48
4119,Bratz: The Movie,PS2,2007,THQ,0.24,0.18,0,0.06,0.48
4121,Harvest Moon DS (US sales),DS,2005,Rising Star Games,0.41,0.07,0,0,0.48
