Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
6302,Gunship,PS,1996,Microprose,0.15,0.1,0,0.02,0.27
6338,Bratz: The Movie,Wii,2007,THQ,0.24,0.01,0,0.02,0.27
6370,Thoroughbred Breeder II,SNES,1994,Hect,0,0,0.27,0,0.27
6379,America's Test Kitchen: Let's Get Cooking,DS,2010,Nintendo,0.25,0,0,0.02,0.27
6393,The Sims 2: Pets,GC,2006,Electronic Arts,0.21,0.05,0,0.01,0.27
6399,Jurassic Park: Operation Genesis,PS2,2003,Konami Digital Entertainment,0.13,0.1,0,0.03,0.27
6431,Imagine: Fashion Party,Wii,2009,Ubisoft,0.25,0,0,0.02,0.27
6432,Fish Tycoon,DS,2007,Majesco Entertainment,0.24,0,0,0.02,0.27
6454,A.C.E.: Another Century's Episode R,PS3,2010,Namco Bandai Games,0,0,0.26,0,0.26
6455,Littlest Pet Shop: Friends,Wii,2009,Electronic Arts,0.22,0.02,0,0.02,0.26
