Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
4784,Story of Seasons,3DS,2014,Nintendo,0,0.13,0.26,0.01,0.4
4847,The Urbz: Sims in the City,GC,2004,Electronic Arts,0.24,0.14,0,0.02,0.4
4864,Armored Core V,PS3,2012,Namco Bandai Games,0.09,0.04,0.24,0.02,0.4
4867,Harvest Moon: Save the Homeland,PS2,N/A,Unknown,0.19,0.15,0,0.05,0.4
4938,Dawn of Discovery,PC,2009,Ubisoft,0,0.32,0,0.07,0.39
4951,Imagine: Party Babyz,Wii,2008,Ubisoft,0.34,0.02,0,0.03,0.39
4955,Farming Simulator 2013,X360,2013,Focus Home Interactive,0.22,0.13,0,0.03,0.39
4959,The Sims 2,GBA,2005,Electronic Arts,0.28,0.1,0,0.01,0.39
4970,Tokimeki Memorial 2,PS,1999,Konami Digital Entertainment,0,0,0.36,0.03,0.39
4989,Imagine: Salon Stylist,DS,2009,Ubisoft,0.24,0.11,0,0.04,0.38
