Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
275,Street Fighter IV,PS3,Capcom,2.02,1.06,0.58,0.53,4.19
484,Street Fighter IV,X360,Capcom,1.82,0.71,0.15,0.26,2.95
541,Tekken 6,PS3,Namco Bandai Games,1.2,0.98,0.17,0.43,2.78
812,UFC 2009 Undisputed,X360,THQ,1.48,0.39,0,0.19,2.07
988,UFC 2009 Undisputed,PS3,THQ,1.07,0.45,0.01,0.24,1.77
1220,Fight Night Round 4,PS3,Electronic Arts,0.92,0.41,0,0.21,1.53
1370,Fight Night Round 4,X360,Electronic Arts,0.95,0.34,0,0.13,1.41
1504,Tekken 6,X360,Namco Bandai Games,0.71,0.42,0.05,0.13,1.31
1715,WWE SmackDown vs. Raw 2010,PS3,THQ,0.48,0.49,0.01,0.2,1.18
1927,WWE SmackDown vs. Raw 2010,PS2,THQ,0.53,0.01,0,0.54,1.07
1983,WWE SmackDown vs. Raw 2010,X360,THQ,0.56,0.38,0.01,0.11,1.05
2673,Dragon Ball: Raging Blast,PS3,Namco Bandai Games,0.37,0.19,0.11,0.1,0.77
2740,WWE SmackDown vs. Raw 2010,Wii,THQ,0.51,0.17,0,0.07,0.75
3270,WWE SmackDown vs. Raw 2010,PSP,THQ,0.25,0.23,0,0.14,0.62
3490,BlazBlue: Calamity Trigger,PS3,PQube,0.36,0.1,0.06,0.06,0.58
3644,Legends of WrestleMania,PS3,THQ,0.3,0.17,0,0.07,0.55
3739,WWE SmackDown vs. Raw 2010,DS,THQ,0.35,0.14,0,0.05,0.54
3832,Naruto Shippuden: Clash of Ninja Revolution 3,Wii,Nintendo,0.45,0.04,0,0.04,0.52
3892,SoulCalibur: Broken Destiny,PSP,Namco Bandai Games,0.12,0.2,0.07,0.12,0.51
3907,Dragon Ball: Raging Blast,X360,Namco Bandai Games,0.36,0.09,0.02,0.04,0.51
4612,Marvel Super Hero Squad,DS,THQ,0.37,0.02,0,0.03,0.42
4696,Mobile Suit Gundam: Gundam vs. Gundam NEXT PLUS,PSP,Namco Bandai Games,0,0,0.41,0,0.41
4853,Legends of WrestleMania,X360,THQ,0.2,0.16,0,0.04,0.4
5001,Naruto Shippuden: Ultimate Ninja Heroes 3,PSP,Namco Bandai Games,0.13,0.04,0.19,0.03,0.38
5078,Marvel Super Hero Squad,Wii,THQ,0.31,0.03,0,0.03,0.38
5190,BlazBlue: Calamity Trigger,X360,PQube,0.21,0.08,0.04,0.03,0.36
5223,Teenage Mutant Ninja Turtles: Smash-Up,Wii,Ubisoft,0.33,0,0,0.03,0.36
5598,Tekken 6,PSP,Namco Bandai Games,0.15,0.04,0.1,0.03,0.32
6037,Marvel Super Hero Squad,PS2,THQ,0.14,0.11,0,0.04,0.29
7080,Tales of VS.,PSP,Namco Bandai Games,0,0,0.23,0,0.23
7327,Teenage Mutant Ninja Turtles: Smash-Up,PS2,Ubisoft,0.11,0.08,0,0.03,0.21
7390,Marvel Super Hero Squad,PSP,THQ,0.17,0.02,0,0.02,0.21
8492,Pen 1 Grand Prix: Penguin no Mondai Special,DS,Konami Digital Entertainment,0,0,0.16,0,0.16
8572,The King of Fighters XII,PS3,Ignition Entertainment,0.11,0.01,0.03,0.01,0.16
8773,Naruto Shippuden: Legends: Akatsuki Rising,PSP,Namco Bandai Games,0.14,0,0,0.01,0.15
10080,The King of Fighters XII,X360,Ignition Entertainment,0.09,0,0.01,0.01,0.11
10382,Kamen Rider: Climax Heroes,PS2,Namco Bandai Games,0,0,0.11,0,0.11
10762,Dragon Ball: Evolution,PSP,Namco Bandai Games,0.09,0,0,0.01,0.1
11072,Bleach: Heat the Soul 6,PSP,Sony Computer Entertainment,0,0,0.09,0,0.09
11445,Samurai Shodown Sen,X360,Rising Star Games,0.07,0.01,0,0.01,0.08
12190,Kamen Rider: Dragon Knight,Wii,D3Publisher,0.06,0,0,0,0.07
12360,Dissidia: Final Fantasy Universal Tuning,PSP,Square Enix,0,0,0.06,0,0.06
12580,Melty Blood: Actress Again,PS2,Ecole,0,0,0.06,0,0.06
12716,Katekyoo Hitman Reborn! DS Flame Rumble X - Mirai Chou-Bakuhatsu!!,DS,Takara Tomy,0,0,0.06,0,0.06
12967,Kamen Rider: Dragon Knight,DS,D3Publisher,0.05,0,0,0,0.05
12970,Fate/Unlimited Codes Portable,PSP,Capcom,0,0,0.05,0,0.05
13462,The King of Fighters 2002: Unlimited Match,PS2,SNK Playmore,0,0,0.04,0,0.04
13783,Katekyoo Hitman Reborn! Battle Arena 2 - Spirits Burst,PSP,Marvelous Interactive,0,0,0.04,0,0.04
14202,Sunday vs Magazine Shuuketsu! Choujou Daikessen,PSP,Konami Digital Entertainment,0,0,0.03,0,0.03
14372,Guilty Gear XX Accent Core Plus,Wii,PQube,0.01,0.02,0,0,0.03
14412,Suggoi! Arcana Heart 2,PS2,AQ Interactive,0,0,0.03,0,0.03
14747,Bleach: Soul Carnival 2,PSP,Sony Computer Entertainment,0,0,0.03,0,0.03
15993,Shinseiki Evangelion: Battle Orchestra Portable,PSP,Broccoli,0,0,0.01,0,0.01
