Rank,Name,Platform,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
76,The Elder Scrolls V: Skyrim,X360,2011,5.03,2.86,0.1,0.85,8.84
110,Fallout 4,PS4,2015,2.47,3.15,0.24,1.1,6.96
127,The Elder Scrolls V: Skyrim,PS3,2011,2.55,2.71,0.25,1.05,6.56
209,Fallout 3,X360,2008,3.39,1.03,0.09,0.44,4.96
288,Fallout 4,XOne,2015,2.45,1.26,0.01,0.37,4.09
290,Fallout: New Vegas,X360,2010,2.65,1.06,0.04,0.33,4.08
300,Fallout 3,PS3,2008,2.15,1.2,0.07,0.59,4.01
311,The Elder Scrolls V: Skyrim,PC,2011,1.15,2.09,0,0.64,3.88
431,Fallout: New Vegas,PS3,2010,1.52,1.08,0.1,0.47,3.17
1036,The Elder Scrolls Online,PS4,2015,0.66,0.78,0,0.28,1.72
1563,The Elder Scrolls Online,XOne,2015,0.77,0.38,0,0.12,1.27
1632,Fallout 4,PC,2015,0.5,0.63,0,0.1,1.23
1743,Fallout: New Vegas,PC,2010,0.58,0.45,0,0.14,1.16
2105,Fallout 3,PC,2008,0.02,0.88,0,0.08,0.99
2317,The Elder Scrolls Online,PC,2014,0.32,0.48,0,0.09,0.9
6926,Fallout 3 Game Add-On Pack: Broken Steel and Point Lookout,X360,2009,0.16,0.06,0,0.02,0.24
10567,Fallout 3 Game Add-On Pack: The Pitt and Operation: Anchorage,X360,2009,0.09,0.01,0,0.01,0.1
