Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
122,FIFA 12,PS3,Electronic Arts,0.84,4.32,0.11,1.42,6.69
276,FIFA 12,X360,Electronic Arts,0.84,2.79,0.02,0.53,4.19
324,Mario & Sonic at the London 2012 Olympic Games,Wii,Sega,1.14,1.91,0.27,0.46,3.78
502,Zumba Fitness 2,Wii,Majesco Entertainment,1.54,1.07,0,0.28,2.88
556,Madden NFL 12,X360,Electronic Arts,2.42,0.11,0,0.16,2.69
585,NBA 2K12,X360,Take-Two Interactive,2.31,0.14,0.01,0.16,2.62
671,Kinect Sports: Season Two,X360,Microsoft Game Studios,1.38,0.74,0.02,0.22,2.36
719,Madden NFL 12,PS3,Electronic Arts,1.93,0.15,0,0.17,2.25
778,NBA 2K12,PS3,Take-Two Interactive,1.61,0.27,0.05,0.18,2.11
1246,Football Manager 2012,PC,Sega,0.02,1.16,0,0.34,1.51
1721,Your Shape: Fitness Evolved 2012,X360,Ubisoft,0.7,0.37,0,0.1,1.17
2091,NCAA Football 12,X360,Electronic Arts,0.94,0,0,0.06,0.99
2311,Tiger Woods PGA Tour 12: The Masters,PS3,Electronic Arts,0.52,0.26,0,0.12,0.9
2495,NCAA Football 12,PS3,Electronic Arts,0.78,0,0,0.05,0.83
2621,FIFA 12,Wii,Electronic Arts,0.16,0.52,0,0.11,0.79
2648,UFC Personal Trainer: The Ultimate Fitness System,X360,THQ,0.53,0.19,0,0.06,0.78
2866,Top Spin 4,PS3,Take-Two Interactive,0.17,0.4,0,0.14,0.71
2905,NHL 12,X360,Electronic Arts,0.55,0.1,0,0.05,0.7
3229,Tiger Woods PGA Tour 12: The Masters,X360,Electronic Arts,0.4,0.17,0,0.05,0.63
3337,Hot Shots Golf: World Invitational,PSV,Sony Computer Entertainment,0.19,0.11,0.25,0.06,0.6
3420,NHL 12,PS3,Electronic Arts,0.36,0.16,0,0.07,0.59
3493,MLB 11: The Show,PS3,Sony Computer Entertainment,0.54,0,0,0.04,0.58
3789,FIFA 12,PSP,Electronic Arts,0.12,0.26,0.02,0.14,0.53
4181,Virtua Tennis 4: World Tour,PSV,Sega,0.05,0.3,0.01,0.12,0.47
4203,FIFA 12,PC,Electronic Arts,0.04,0.33,0,0.1,0.47
4267,Virtua Tennis 4,PS3,Sega,0.09,0.25,0.03,0.09,0.46
4277,Madden NFL 12,Wii,Electronic Arts,0.43,0,0,0.03,0.46
4337,Major League Baseball 2K11,X360,Take-Two Interactive,0.4,0.03,0,0.03,0.45
4589,Top Spin 4,X360,Take-Two Interactive,0.15,0.23,0,0.04,0.42
