Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
6635,Game of Thrones,PS3,2012,Focus Home Interactive,0.1,0.11,0,0.04,0.25
6671,Final Fantasy II,WS,2001,SquareSoft,0,0,0.25,0,0.25
6675,Marie no Atelier: Salburg no Renkinjutsushi,PS,1997,Gust,0,0,0.23,0.02,0.25
6686,Hybrid Heaven,N64,1999,Konami Digital Entertainment,0.16,0.04,0.05,0,0.25
6703,Final Fantasy Type-0,XOne,2015,Square Enix,0.15,0.07,0,0.02,0.25
6705,Freshly-Picked: Tingle's Rosy Rupeeland,DS,2006,Nintendo,0,0.01,0.24,0,0.25
6711,Marvel: Ultimate Alliance 2,PSP,2009,Activision,0.17,0.04,0,0.04,0.25
6712,The Legend of Legacy,3DS,2015,FuRyu,0.11,0.02,0.1,0.01,0.25
6713,Disgaea 2: Dark Hero Days,PSP,2009,Nippon Ichi Software,0.1,0.01,0.12,0.02,0.25
6718,Medabots AX: Metabee,GBA,2002,Natsume,0.18,0.07,0,0,0.25
