Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
10285,Digimon Story: Cyber Sleuth,PS4,2016,Namco Bandai Games,0,0.09,0,0.02,0.11
10306,Master of the Monster Lair,DS,2007,Rising Star Games,0.1,0,0,0.01,0.11
10311,Final Fantasy I & II,NES,1994,Square,0,0,0.11,0,0.11
10333,Ranma 1/2: Akanekodan Teki Hihou,SNES,1993,TOHO,0,0,0.11,0,0.11
10352,Mega Man Battle Network 5: Double Team DS (JP sales),DS,2005,Nintendo,0,0,0.11,0,0.11
10359,Saigo no Yakusoku no Monogatari,PSP,2011,Unknown,0,0,0.11,0,0.11
10377,Final Fantasy XII International Zodiac Job System,PS2,2007,Square Enix,0,0,0.11,0,0.11
10386,Virtual Hydlide,SAT,1995,Sega,0,0,0.11,0,0.11
10388,Tales of the World: Reve Unitia,3DS,2014,Namco Bandai Games,0,0,0.11,0,0.11
10408,Child of Light,PSV,2014,Ubisoft,0,0.07,0.02,0.02,0.11
