Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
8393,Digimon Story: Cyber Sleuth,PSV,2015,Namco Bandai Games,0,0,0.17,0,0.17
8407,Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon (JP sales),PS2,2008,Atlus,0,0,0.17,0,0.17
8411,Valkyria Chronicles,PS4,2016,Sega,0.06,0.04,0.05,0.02,0.17
8417,Far East of Eden II: Manji Maru,PS2,2003,Hudson Soft,0,0,0.17,0,0.17
8418,Lost Kingdoms,GC,2002,Activision,0.1,0.02,0.04,0,0.17
8429,Dragon Quest X,3DS,2014,Square Enix,0,0,0.17,0,0.17
8445,Wildstar,PC,2014,NCSoft,0.08,0.07,0,0.02,0.17
8446,Dragon Ball: Fusions,3DS,2016,Namco Bandai Games,0,0,0.17,0,0.17
8456,Project X Zone 2: Brave New World,3DS,2015,Namco Bandai Games,0.04,0.04,0.08,0.01,0.17
8464,Hyperdimension Neptunia Victory,PS3,2012,Compile Heart,0.05,0.03,0.06,0.02,0.16
