Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
12254,Orcs & Elves,DS,2007,Electronic Arts,0.06,0,0,0.01,0.06
12256,RPG Maker 3,PS2,2004,Enterbrain,0.03,0.02,0,0.01,0.06
12310,Kiniro no Corda 2,PS2,2007,Tecmo Koei,0,0,0.06,0,0.06
12317,Sunrise Eiyuutan R,PS2,2000,Sunrise Interactive,0,0,0.06,0,0.06
12323,Zill O'll Infinite Plus,PSP,2009,Tecmo Koei,0,0,0.06,0,0.06
12327,Crimson Gem Saga,PSP,2008,Sega,0.06,0,0,0,0.06
12343,Growlanser IV: Over Reloaded,PSP,2011,Atlus,0,0,0.06,0,0.06
12344,Arc the Lad: End of Darkness,PS2,2004,Sony Computer Entertainment,0.03,0.02,0,0.01,0.06
12350,Star Wars Knights of the Old Republic II: The Sith Lords,PC,2005,LucasArts,0.01,0.04,0,0.01,0.06
12363,Alien Syndrome,Wii,2007,Sega,0.06,0,0,0,0.06
