Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
58,Super Mario All-Stars,SNES,Nintendo,5.99,2.15,2.12,0.29,10.55
1011,Disney's Aladdin,SNES,Capcom,0.94,0.34,0.21,0.27,1.75
1012,Kirby's Adventure,NES,Nintendo,0.79,0.14,0.8,0.02,1.75
1263,Sonic CD,SCD,Sega,1,0.36,0.09,0.05,1.5
1753,Mega Man X,SNES,Capcom,0.57,0.08,0.5,0.01,1.16
3593,Mega Man X2,SNES,Laguna,0.09,0.02,0.45,0,0.56
3846,Mega Man 6,NES,Capcom,0.28,0.07,0.16,0.01,0.52
4244,Crayon Shin-Chan: Arashi o Yobu Enji,SNES,Namco Bandai Games,0,0,0.46,0,0.46
5801,Ganbare Goemon 2: Kiteretsu Shougun Magginesu,SNES,Konami Digital Entertainment,0,0,0.31,0,0.31
12654,Pop'n TwinBee: Rainbow Bell Adventure,SNES,Konami Digital Entertainment,0,0,0.06,0,0.06
12947,Dynamite Headdy,GEN,Sega,0,0,0.05,0,0.05
