Rank,Name,Platform,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
890,Virtua Fighter 2,SAT,1995,0.34,0.26,1.3,0.03,1.93
962,Virtua Fighter 4,PS2,2002,0.78,0.44,0.56,0.04,1.81
1101,Street Fighter II': Special Champion Edition,GEN,1992,1,0.3,0.31,0.04,1.66
1315,SNK vs. Capcom: The Match of the Millennium,PSP,2006,0.53,0.58,0,0.35,1.46
1878,Virtua Fighter 5,PS3,2007,0.29,0.52,0.08,0.2,1.09
1925,Virtua Fighter,SAT,1994,0.17,0.12,0.77,0.02,1.07
2865,Virtua Fighter 4: Evolution,PS2,2003,0.35,0.27,0,0.09,0.71
3276,Fighters MEGAMiX,SAT,1996,0,0,0.62,0,0.62
4276,Bleach: The Blade of Fate,DS,2006,0.3,0.01,0.12,0.03,0.46
4672,Cyber Troopers Virtual-On,SAT,1995,0,0,0.42,0,0.42
4823,Fighting Vipers,SAT,1995,0,0,0.4,0,0.4
5154,Virtua Fighter 3tb,DC,1998,0,0,0.37,0,0.37
5570,Bleach: Shattered Blade,Wii,2006,0.22,0.01,0.08,0.02,0.33
6188,Virtua Fighter 5 Online,X360,2007,0.2,0.03,0.03,0.02,0.28
7023,Virtua Fighter Kids,SAT,1995,0,0,0.23,0,0.23
8086,Dengeki Bunko Fighting Climax,PSV,2014,0.08,0,0.07,0.03,0.18
8634,Dengeki Bunko Fighting Climax,PS3,2014,0.05,0,0.09,0.01,0.16
8721,Bleach: Dark Souls,DS,2007,0.12,0.02,0,0.01,0.15
8811,All Japan Pro Wrestling featuring Virtua,SAT,1997,0,0,0.15,0,0.15
9262,SNK vs. Capcom: The Match of the Millennium,PS2,2006,0,0.02,0,0.12,0.14
9510,Last Bronx,SAT,1996,0,0,0.13,0,0.13
9901,Battle Arena Toshinden Remix,SAT,1994,0,0,0.12,0,0.12
10019,Melty Blood: Act Cadenza,PS2,2006,0,0,0.11,0,0.11
10667,Bleach: Dark Souls (JP sales),DS,2007,0,0,0.1,0,0.1
11170,Bleach GC: Tasogare Ni Mamieru Shinigami,GC,2005,0,0,0.08,0,0.09
11543,Yuu Yuu Hakusho: Makyo Toitsusen,GEN,1994,0,0,0.08,0,0.08
12055,Tournament of Legends,Wii,2010,0.04,0.02,0,0.01,0.07
12273,Bleach: Versus Crusade,Wii,2008,0,0,0.06,0,0.06
13166,Hokuto no Ken,PS2,2007,0,0,0.05,0,0.05
13245,Golden Axe: The Duel,SAT,1994,0,0,0.05,0,0.05
13817,Cyber Troopers Virtual-On Marz,PS2,2003,0.02,0.01,0,0,0.04
14004,Fighting Vipers 2,DC,2000,0,0,0.04,0,0.04
14467,Dennou Senki Virtual-On Force,X360,2010,0,0,0.03,0,0.03
14694,Battle Arena Toshinden URA,SAT,1995,0,0,0.03,0,0.03
14981,Blade Arcus from Shining EX,PS4,2015,0,0,0.02,0,0.02
15106,Blade Arcus from Shining EX,PS3,2015,0,0,0.02,0,0.02
15221,Iron Phoenix,XB,2005,0.02,0,0,0,0.02
