Rank,Name,Platform,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
3734,Terminator Salvation,PS3,2009,0.13,0.29,0.01,0.11,0.54
3804,F.E.A.R. 2: Project Origin,X360,2009,0.32,0.15,0,0.05,0.53
4082,F.E.A.R. 2: Project Origin,PS3,2009,0.19,0.21,0.01,0.08,0.49
4238,F.E.A.R. 3,PS3,2011,0.21,0.17,0.01,0.07,0.46
4350,F.E.A.R. 3,X360,2011,0.3,0.11,0.01,0.04,0.45
5139,Wanted: Weapons of Fate,X360,2009,0.17,0.15,0,0.04,0.37
5287,Terminator Salvation,X360,2009,0.13,0.18,0,0.04,0.35
5937,Wanted: Weapons of Fate,PS3,2009,0.14,0.1,0.01,0.05,0.3
8727,F.E.A.R. 3,PC,2011,0.04,0.08,0,0.03,0.15
11919,F.E.A.R. 2: Project Origin,PC,2009,0.01,0.05,0,0.01,0.07
