Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
12006,Ultimate Marvel vs. Capcom 3,X360,2011,Fighting,Capcom,0,0.03,0.04,0,0.07
13642,Tabi no Yubisashi Kaiwachou DS: DS Series 5 Deutsch,DS,2006,Misc,Nintendo,0,0,0.04,0,0.04
13904,Dramatic Soccer Game: Nippon Daihyou Senshu Ninarou!,PS2,2002,Sports,Enix Corporation,0,0,0.04,0,0.04
181,Dragon Quest VIII: Journey of the Cursed King,PS2,2004,Role-Playing,Square Enix,0.65,0.75,3.61,0.2,5.21
14851,My DoItAll,DS,2009,Misc,Tomy Corporation,0.02,0,0,0,0.03
14790,Hermie Hopperhead: Scrap Panic,PS,1995,Platform,Sony Computer Entertainment,0,0,0.02,0,0.03
11385,Robotron X,PS,1996,Shooter,GT Interactive,0.05,0.03,0,0.01,0.08
11375,Super Monkey Ball Adventure,PSP,2006,Platform,Sega,0.05,0.02,0,0.01,0.08
2890,"WarioWare, Inc.: Mega Party Game$",GC,2003,Puzzle,Nintendo,0.2,0.05,0.44,0.02,0.71
9117,Scooby-Doo! Night of 100 Frights,XB,2003,Platform,THQ,0.11,0.03,0,0.01,0.14
16307,Moto Racer Advance,GBA,2002,Racing,Ubisoft,0.01,0,0,0,0.01
7440,Shrek: Reekin' Havoc,GBA,2003,Platform,TDK Mediactive,0.15,0.06,0,0,0.21
15570,Mary King's Riding School 2,Wii,2009,Simulation,Midas Interactive Entertainment,0,0.02,0,0,0.02
2282,Tokyo Xtreme Racer 3,PS2,2003,Racing,Genki,0.35,0.27,0.21,0.09,0.91
13844,Zatch Bell! Mamodo Fury,GC,2005,Fighting,Namco Bandai Games,0.03,0.01,0,0,0.04
11956,Open Season,Wii,2006,Platform,Ubisoft,0.06,0,0,0.01,0.07
16319,Daiya no Kuni no Alice: Wonderful Mirror World,PSP,2013,Adventure,Quinrose,0,0,0.01,0,0.01
3233,LEGO Jurassic World,XOne,2015,Action,Warner Bros. Interactive Entertainment,0.35,0.22,0,0.06,0.63
7856,Sudeki,XB,2004,Role-Playing,Microsoft Game Studios,0.14,0.04,0,0.01,0.19
11366,Strider 2,PS,2000,Platform,Virgin Interactive,0.05,0.03,0,0.01,0.08
10394,Digimon Digital Card Battle,PS,1999,Strategy,Namco Bandai Games,0.06,0.04,0,0.01,0.11
8818,Serious Sam,XB,2002,Shooter,Take-Two Interactive,0.11,0.03,0,0.01,0.15
16106,Kana: Imouto,PSP,2010,Adventure,CyberFront,0,0,0.01,0,0.01
6611,Combination Pro Soccer: J-League no Kantoku ni Natte Sekai wo Mezase!!,PS,1998,Sports,Axela,0,0,0.24,0.02,0.25
2460,NBA 2K10,PS3,2009,Sports,Take-Two Interactive,0.75,0.01,0.01,0.07,0.84
3274,Pac-Man Player's Choice Bundle,GC,2003,Misc,Namco Bandai Games,0.48,0.12,0,0.02,0.62
1017,Xenosaga Episode I: Der Wille zur Macht,PS2,2002,Role-Playing,Namco Bandai Games,0.63,0.49,0.45,0.17,1.74
3863,Lair,PS3,2007,Action,Sony Computer Entertainment,0.36,0.04,0.08,0.04,0.52
5222,NBA 2K12,Wii,2011,Sports,Take-Two Interactive,0.3,0.03,0,0.02,0.36
252,Zelda II: The Adventure of Link,NES,1987,Adventure,Nintendo,2.19,0.5,1.61,0.08,4.38
3878,My Word Coach,Wii,2007,Misc,Ubisoft,0.46,0.02,0,0.04,0.51
12814,Amazing Island,GC,2004,Strategy,Sega,0.04,0.01,0,0,0.06
7248,Tales of Berseria,PS4,2016,Role-Playing,Namco Bandai Games,0,0,0.22,0,0.22
14724,King Arthur II,PC,2011,Strategy,Paradox Interactive,0,0.02,0,0,0.03
4555,Backyard Baseball,GBA,2002,Sports,Atari,0.31,0.11,0,0.01,0.43
4533,WipEout 64,N64,1998,Racing,Midway Games,0.28,0.14,0,0.01,0.43
1417,A Collection of Activision Classic Games for the Atari 2600,PS,1998,Misc,Activision,0.76,0.52,0,0.09,1.37
11347,Orega Kantoku Da! Gekitou Pennant Race,PS2,2000,Sports,Enix Corporation,0,0,0.08,0,0.08
15606,Tsuki no Hikari: Shizumeru Kane no Satsujin,PS2,2002,Adventure,Victor Interactive,0,0,0.02,0,0.02
13792,Date A Live: Rine Utopia,PS3,2013,Adventure,Compile Heart,0,0,0.04,0,0.04
12977,The Idolmaster 2,X360,2011,Simulation,Namco Bandai Games,0,0,0.05,0,0.05
10501,Risen 3: Titan Lords,PS3,2014,Role-Playing,Deep Silver,0.02,0.06,0,0.02,0.1
11207,Midnight Play! Pack,DS,2008,Misc,Ubisoft,0.08,0,0,0.01,0.09
16208,Caladrius,X360,2013,Shooter,Moss,0,0,0.01,0,0.01
10789,Pony Friends 2,Wii,2009,Simulation,Eidos Interactive,0.04,0.05,0,0.01,0.1
6374,NBA Live 2004,GC,2003,Sports,Electronic Arts,0.21,0.05,0,0.01,0.27
3802,Front Mission 2,PS,1997,Strategy,SquareSoft,0,0,0.49,0.03,0.53
4625,Dr. Mario 64,N64,2001,Puzzle,Nintendo,0.34,0.07,0,0,0.42
12434,Zero Escape: Zero Time Dilemma,3DS,2016,Adventure,Aksys Games,0.04,0,0.01,0.01,0.06
16170,Order Up!!,3DS,2011,Action,Funbox Media,0,0.01,0,0,0.01
11772,Jewel Link Chronicles: Legend of Athena,DS,2011,Puzzle,GSP,0,0.06,0,0.01,0.07
12809,GRID,DS,N/A,Racing,Codemasters,0.04,0.01,0,0,0.06
15138,Freestyle Metal X,XB,2003,Racing,Midway Games,0.02,0,0,0,0.02
4116,All-Star Baseball 99,N64,1998,Sports,Acclaim Entertainment,0.44,0.04,0,0,0.48
8764,The Adventures of Tintin: The Game,3DS,2011,Action,Ubisoft,0.05,0.09,0,0.02,0.15
8157,Mobile Suit Gundam Seed Destiny: Generation of C.E.,PS2,2005,Action,Namco Bandai Games,0,0,0.18,0,0.18
4611,Star Wars Trilogy: Apprentice of the Force,GBA,2004,Action,Ubisoft,0.3,0.11,0,0.01,0.42
11948,Romance of the Three Kingdoms IX,PS2,2003,Strategy,Tecmo Koei,0.03,0.03,0,0.01,0.07
9014,Power Rangers: Super Legends,PS2,2007,Action,Disney Interactive Studios,0.07,0.06,0,0.02,0.14
15589,Summon Night Granthese: Horobi no Ken to Yakusoku no Kishi,PS2,2010,Role-Playing,Namco Bandai Games,0,0,0.02,0,0.02
8458,Bakugan Battle Brawlers: Defenders of the Core,PS3,2010,Action,Activision,0.14,0.01,0,0.02,0.17
10121,Samurai Warriors 4-II,PS3,2015,Action,Tecmo Koei,0,0,0.11,0,0.11
6263,Kenka Bancho: Badass Rumble,PSP,2008,Action,Spike,0.06,0,0.2,0.01,0.27
7416,Cruis'n Exotica,N64,2000,Racing,Midway Games,0.17,0.04,0,0,0.21
4872,Scooby-Doo! and the Spooky Swamp,DS,2010,Action,Warner Bros. Interactive Entertainment,0.26,0.1,0,0.03,0.4
5096,Tiger Woods PGA Tour 09,PS2,2008,Sports,Electronic Arts,0.16,0,0,0.21,0.37
1916,Star Fox: Assault,GC,2005,Shooter,Nintendo,0.68,0.18,0.19,0.03,1.08
1300,The SpongeBob SquarePants Movie,GBA,2004,Platform,THQ,1.02,0.38,0,0.06,1.46
1140,Sled Storm,PS,1998,Racing,Electronic Arts,0.9,0.61,0,0.11,1.62
13942,Aquanaut's Holiday: Kakusareta Kiroku,PS3,2008,Adventure,Sony Computer Entertainment,0,0,0.04,0,0.04
7126,Senran Kagura: Estival Versus,PSV,2015,Action,Marvelous Interactive,0.06,0.05,0.09,0.03,0.23
5770,Harvest Moon: Magical Melody,Wii,2008,Simulation,Rising Star Games,0.25,0.04,0,0.03,0.31
11058,Winter Stars,PS3,2011,Sports,Deep Silver,0.01,0.06,0,0.02,0.09
9930,DreamWorks Super Star Kartz,PS3,2011,Racing,Activision,0.06,0.03,0,0.02,0.12
9446,The BIGS 2,PS3,2009,Sports,Take-Two Interactive,0.12,0,0,0.01,0.13
16579,Rugby Challenge 3,XOne,2016,Sports,Alternative Software,0,0.01,0,0,0.01
12601,Jewel Legends: Tree of Life,DS,2011,Puzzle,Rising Star Games,0,0.05,0,0.01,0.06
8221,The Wild Thornberrys: Animal Adventures,PS,2000,Adventure,Mattel Interactive,0.1,0.07,0,0.01,0.17
15141,Plants vs. Zombies: Garden Warfare,PC,2014,Shooter,Electronic Arts,0,0.02,0,0,0.02
14914,Senjou no Waltz,PSV,2014,Adventure,Idea Factory,0,0,0.02,0,0.02
11779,Gladius,GC,2003,Strategy,Activision,0.06,0.01,0,0,0.07
13930,Shin Hayarigami,PS3,2014,Adventure,Nippon Ichi Software,0,0,0.04,0,0.04
3689,LEGO The Hobbit,PS3,2014,Action,Warner Bros. Interactive Entertainment,0.12,0.32,0,0.1,0.54
9588,Torino 2006,PS2,2006,Sports,Take-Two Interactive,0.06,0.05,0,0.02,0.13
6032,War Gods,N64,1997,Fighting,Midway Games,0.23,0.06,0,0,0.29
14591,Megpoid the Music#,PSP,2013,Misc,Asgard,0,0,0.03,0,0.03
3062,NCAA March Madness 2003,PS2,2002,Sports,Electronic Arts,0.32,0.25,0,0.08,0.66
12402,Tecmo Classic Arcade,XB,2005,Misc,Microsoft Game Studios,0.05,0.01,0,0,0.06
7206,KORG DS-10 Synthesizer,DS,2008,Misc,AQ Interactive,0.2,0.01,0,0.02,0.22
3162,The Lord of the Rings: Conquest,X360,2009,Action,Electronic Arts,0.37,0.21,0,0.06,0.64
14304,Metroid Prime: Federation Force,3DS,2016,Action,Nintendo,0.02,0.01,0.01,0,0.03
6605,Nickelodeon Dance,Wii,2011,Misc,Take-Two Interactive,0.23,0.01,0,0.02,0.26
3798,Tom Clancy's Ghost Recon Advanced Warfighter 2,PSP,2007,Shooter,Ubisoft,0.35,0.1,0,0.08,0.53
10181,Alvin and the Chipmunks: Chipwrecked,DS,2011,Misc,505 Games,0.07,0.03,0,0.01,0.11
3747,Mat Hoffman's Pro BMX,PS,2001,Sports,Activision,0.3,0.2,0,0.04,0.54
6482,Inazuma Eleven GO 3: Galaxy,3DS,2013,Sports,Level 5,0,0,0.26,0,0.26
11489,Earth Defense Force 2017,X360,2006,Action,D3Publisher,0.04,0.01,0.03,0,0.08
15393,Elminage Gothic: Ulm Zakir to Yami no Gishiki,PSP,2012,Role-Playing,Starfish,0,0,0.02,0,0.02
1761,FIFA Soccer 10,PSP,2009,Sports,Electronic Arts,0.15,0.68,0.01,0.32,1.16
4945,Just Dance 4,WiiU,2012,Misc,Ubisoft,0.22,0.14,0,0.03,0.39
10747,Rapala Pro Bass Fishing 2010,DS,2010,Sports,Activision,0.09,0,0,0.01,0.1
1117,Dig Dug,2600,1982,Puzzle,Atari,1.52,0.1,0,0.02,1.64
8456,Project X Zone 2: Brave New World,3DS,2015,Role-Playing,Namco Bandai Games,0.04,0.04,0.08,0.01,0.17
1179,Hannah Montana: Music Jam,DS,2007,Action,Disney Interactive Studios,1.06,0.37,0,0.15,1.58
16076,Empire Deluxe,PC,1992,Strategy,New World Computing,0.01,0,0,0,0.01
15409,Fist of the North Star: Ken's Rage 2,WiiU,2013,Fighting,Tecmo Koei,0,0,0.02,0,0.02
12553,Fate/Tiger Colosseum Upper,PSP,2008,Fighting,Capcom,0,0,0.06,0,0.06
15215,Disney's Meet the Robinsons,DS,2007,Action,Disney Interactive Studios,0.02,0,0,0,0.02
16187,Fatal Fury: Battle Archives Volume 2 (JP sales),PS2,2007,Fighting,SNK Playmore,0,0,0.01,0,0.01
262,Super Mario 3D World,WiiU,2013,Platform,Nintendo,2.11,1.11,0.72,0.3,4.25
13964,World of Tanks,X360,N/A,Shooter,N/A,0,0.03,0,0,0.04
2926,Hannah Montana: The Movie,DS,2009,Adventure,Disney Interactive Studios,0.38,0.25,0,0.07,0.7
3444,Just Dance 2016,WiiU,2015,Misc,Ubisoft,0.28,0.25,0,0.05,0.58
14008,Castlevania: Lords of Shadow - Reverie,PS3,2011,Action,Konami Digital Entertainment,0.02,0.01,0,0.01,0.04
3946,Monopoly Party,PS2,2002,Misc,Infogrames,0.25,0.19,0,0.06,0.51
15817,Konductra,DS,2006,Puzzle,O3 Entertainment,0.02,0,0,0,0.02
1557,Pokemon Mystery Dungeon: Gates to Infinity,3DS,2012,Role-Playing,Nintendo,0.44,0.3,0.47,0.06,1.27
12061,Fairy Tail: Zelef Kakusei,PSP,2012,Action,Unknown,0,0,0.07,0,0.07
13820,Bomberman: Act Zero,X360,2006,Puzzle,Konami Digital Entertainment,0.04,0,0,0,0.04
867,BioShock Infinite,X360,2013,Shooter,Take-Two Interactive,1.22,0.57,0.02,0.15,1.96
8123,Marvel Super Hero Squad: Comic Combat,X360,2011,Action,THQ,0.13,0.04,0,0.01,0.18
2053,The LEGO Movie Videogame,PS3,2014,Action,Warner Bros. Interactive Entertainment,0.33,0.48,0.02,0.18,1.01
2997,Cars: Mater-National Championship,DS,2007,Racing,THQ,0.63,0.01,0,0.05,0.68
12817,Carmen Sandiego: The Secret of the Stolen Drums,PS2,2004,Action,BAM! Entertainment,0.03,0.02,0,0.01,0.06
15827,A Vampyre Story,PC,2008,Adventure,Crimson Cow,0,0.01,0,0,0.02
12850,Countdown: The Game,Wii,2009,Puzzle,Mindscape,0,0.05,0,0,0.05
6877,Mobile Suit Gundam Battlefield Record U.C.0081,PS3,2009,Action,Namco Bandai Games,0,0,0.24,0,0.24
2014,EA Sports UFC,PS4,2014,Sports,Electronic Arts,0.46,0.4,0.01,0.17,1.04
6795,Corpse Party: Blood Drive,PSV,2014,Adventure,Marvelous Interactive,0.11,0.03,0.06,0.05,0.24
3889,HSX HyperSonic.Xtreme,PS2,2002,Racing,Midas Interactive Entertainment,0.25,0.2,0,0.07,0.51
1777,Donkey Konga,GC,2003,Misc,Nintendo,0.5,0.16,0.46,0.03,1.15
9128,Farming Simulator 2012,3DS,2012,Action,Excalibur Publishing,0,0.12,0,0.02,0.14
12373,Mega Minis Volume 3,PSP,2011,Misc,Sony Computer Entertainment,0,0.05,0,0.02,0.06
11805,Resident Evil Zero,XOne,2016,Action,Capcom,0.05,0.02,0,0.01,0.07
1570,Yokai Watch 3,3DS,2016,Action,Level 5,0,0,1.27,0,1.27
2521,Tales of the Abyss,3DS,2011,Role-Playing,Namco Bandai Games,0.42,0.19,0.14,0.06,0.82
7236,Jewel Quest: Expeditions,DS,2007,Puzzle,Avanquest,0.03,0.18,0,0.01,0.22
11513,Jillian Michaels Fitness Ultimatum 2010,DS,2009,Sports,Majesco Entertainment,0.07,0,0,0.01,0.08
14723,Negima!? Dream Tactic Yumemiru Otome Princess,PS2,2007,Strategy,Konami Digital Entertainment,0,0,0.03,0,0.03
6745,Anno 2205,PC,2015,Strategy,Ubisoft,0.02,0.22,0,0.01,0.25
