Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
14940,The Idolmaster: Gravure For You! Vol.7,PS3,2012,Action,Namco Bandai Games,0,0,0.02,0,0.02
1561,Tony Hawk's Underground,XB,2003,Sports,Activision,0.85,0.37,0,0.05,1.27
12992,Strawberry Shortcake: Strawberryland Games,DS,2006,Action,Game Factory,0.05,0,0,0,0.05
8269,The Idolm@ster: Shiny Festa - Honey Sound / Funky Note / Groovy Tune,PSP,2012,Action,Namco Bandai Games,0,0,0.17,0,0.17
5553,NBA Live 96,PS,1996,Sports,Electronic Arts,0.16,0.11,0.04,0.02,0.33
3208,Angry Birds Trilogy,3DS,2012,Action,Activision,0.38,0.2,0,0.05,0.63
16341,Fullmetal Alchemist: Prince of the Dawn,Wii,2009,Adventure,Square Enix,0,0,0.01,0,0.01
9057,Age of Empires: Collector's Edition,PC,2000,Strategy,Ubisoft,0.02,0.1,0,0.02,0.14
1736,Football Manager 2013,PC,2012,Sports,Sega,0,0.95,0,0.22,1.17
7219,The Lord of the Rings: The Third Age,GBA,2004,Role-Playing,Electronic Arts,0.16,0.06,0,0,0.22
2351,Kingdoms of Amalur: Reckoning,X360,2012,Role-Playing,Electronic Arts,0.55,0.25,0.01,0.07,0.89
4941,Kengo: Master of Bushido,PS2,2000,Fighting,Ubisoft,0.16,0.13,0.06,0.04,0.39
2868,Dynasty Warriors 6,PS3,2007,Action,Tecmo Koei,0.18,0.08,0.41,0.04,0.71
2424,The Lord of the Rings: War in the North,X360,N/A,Action,Warner Bros. Interactive Entertainment,0.52,0.26,0,0.08,0.86
10973,New Legends,XB,2002,Action,THQ,0.07,0.02,0,0,0.09
1914,Dragon Ball Z: Taiketsu,GBA,2003,Fighting,Atari,0.77,0.29,0,0.02,1.08
220,FIFA 15,PS3,2014,Sports,Electronic Arts,0.57,3.14,0.04,1.07,4.82
