Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
10127,InuYasha: A Feudal Fairy Tale,PS,2002,Fighting,Namco Bandai Games,0,0,0.1,0.01,0.11
3412,Go Diego Go! Great Dinosaur Rescue,Wii,2008,Action,Take-Two Interactive,0.53,0.02,0,0.04,0.59
10545,Inazuma Eleven GO Strikers 2013,Wii,2012,Role-Playing,Level 5,0,0,0.1,0,0.1
15860,Kadenz fermata//Akkord:fortissimo,PSV,2014,Adventure,5pb,0,0,0.02,0,0.02
7197,Shinobi,3DS,2011,Platform,Sega,0.14,0.07,0,0.02,0.22
15204,Jissen Pachi-Slot Hisshouhou! Mister Magic Neo,PS2,2007,Misc,Sega,0,0,0.02,0,0.02
5976,MLB Power Pros,Wii,2007,Sports,Konami Digital Entertainment,0.23,0,0.04,0.02,0.29
9133,Onimusha Essentials,PS2,2008,Action,Capcom,0.07,0.05,0,0.02,0.14
1287,Imagine: Master Chef,DS,2007,Simulation,Ubisoft,0.39,0.92,0,0.17,1.47
16100,Super PickUps,Wii,2009,Racing,XS Games,0.01,0,0,0,0.01
13353,Black & Bruised,GC,2003,Fighting,Vivendi Games,0.04,0.01,0,0,0.05
8069,Mega Man Soccer,SNES,1993,Sports,Capcom,0.04,0.01,0.13,0,0.18
10806,Imagine: Reporter,DS,2010,Simulation,Ubisoft,0.08,0.01,0,0.01,0.1
4011,Fantastic 4,PS2,2005,Action,Activision,0.41,0.01,0,0.07,0.5
14633,Galaxy Angel II: Zettairyouiki no Tobira,PS2,2006,Strategy,Broccoli,0,0,0.03,0,0.03
4861,Star Wars: Clone Wars,GC,2002,Shooter,Activision,0.31,0.08,0,0.01,0.4
11493,TimeSplitters: Future Perfect,GC,2005,Shooter,Electronic Arts,0.06,0.02,0,0,0.08
11408,Crush,PSP,2007,Puzzle,Sega,0.07,0,0,0.01,0.08
10845,Rocky,GC,2002,Fighting,Rage Software,0.07,0.02,0,0,0.09
7117,Dinosaur King,DS,2007,Strategy,Sega,0.2,0,0,0.02,0.23
13218,Strikers 1945,SAT,1996,Shooter,Atlus,0,0,0.05,0,0.05
9720,DS Yamamura Misa Suspense: Maiko Kogiku - Kisha Katherine - Sougiya Isa Akashi - Koto ni Maru Hana Sanrin: Kyoto Satujin Jinken File,DS,2008,Adventure,Tecmo Koei,0,0,0.12,0,0.12
11662,Katekyoo Hitman Reborn! DS: Flame Rumble Hyper - Moeyo Mirai,DS,2008,Fighting,Takara Tomy,0,0,0.08,0,0.08
7052,Call of Duty: Black Ops 3,PC,2015,Shooter,Activision,0,0.22,0,0.01,0.23
2683,Pokemon Dash,DS,2004,Racing,Nintendo,0.21,0.14,0.38,0.04,0.77
16519,DJ Max Technika Tune,PSV,2012,Misc,CyberFront,0,0,0.01,0,0.01
4638,Cabela's Legendary Adventures,PS2,2008,Sports,Activision,0.21,0.16,0,0.05,0.42
7933,Momotarou Dentetsu World,DS,2010,Misc,Hudson Soft,0,0,0.19,0,0.19
15853,Winning Post 7: Maximum 2007,PS3,2007,Sports,Tecmo Koei,0,0,0.02,0,0.02
14873,Neverwinter Nights 2,PC,2006,Role-Playing,Atari,0,0.02,0,0,0.03
16004,Diary Girl,DS,2008,Misc,Konami Digital Entertainment,0.01,0,0,0,0.01
3470,NASCAR: Dirt to Daytona,PS2,N/A,Racing,Unknown,0.28,0.22,0,0.07,0.58
3914,SpongeBob SquarePants: Creature from the Krusty Krab,Wii,2006,Platform,THQ,0.45,0.02,0,0.04,0.51
10496,Atsumare! Power Pro Kun no DS Koushien,DS,N/A,Sports,N/A,0,0,0.1,0,0.1
13092,Puyo Pop,GBA,2001,Puzzle,Sega,0.04,0.01,0,0,0.05
8338,Mahjong Fight Club,PSP,2004,Misc,Konami Digital Entertainment,0,0,0.17,0,0.17
2194,Lego Batman 3: Beyond Gotham,X360,2014,Action,Warner Bros. Interactive Entertainment,0.48,0.38,0,0.08,0.95
16181,Putty Squad,PS3,2013,Platform,System 3,0,0.01,0,0,0.01
6735,F1 2000,PS,2000,Racing,Electronic Arts,0.14,0.09,0,0.02,0.25
9343,MLB Power Pros 2008,Wii,2008,Sports,Konami Digital Entertainment,0.12,0,0.01,0.01,0.13
2610,Star Wars The Clone Wars: Jedi Alliance,DS,2008,Action,LucasArts,0.62,0.11,0,0.07,0.79
16058,Winning Post 7 Maximum 2008,PS2,2008,Sports,Tecmo Koei,0,0,0.01,0,0.01
4654,Black,XB,2006,Shooter,Electronic Arts,0.31,0.09,0,0.01,0.42
15435,Tenkai Knights: Brave Battle,3DS,2014,Action,Namco Bandai Games,0.01,0.01,0,0,0.02
5909,Shin Megami Tensei: Devil Summoner - Soul Hackers,3DS,2012,Role-Playing,Atlus,0.13,0.02,0.14,0.01,0.3
8678,7th Dragon III Code: VFD,3DS,2015,Role-Playing,Sega,0.03,0,0.12,0,0.16
4948,Marvel: Ultimate Alliance,PS3,2006,Role-Playing,Activision,0.33,0.02,0,0.04,0.39
1450,Tom Clancy's Rainbow Six: Vegas 2,PS3,2008,Shooter,Ubisoft,0.66,0.45,0.04,0.21,1.35
9928,Rock Band: Metal Track Pack,PS3,2009,Misc,MTV Games,0.11,0,0,0.01,0.12
16048,Guitar Hero III: Legends of Rock,PC,2007,Misc,Aspyr,0.01,0,0,0,0.01
2658,Avatar: The Game,X360,2009,Action,Ubisoft,0.34,0.35,0,0.08,0.78
3100,The Evil Within,XOne,2014,Action,Bethesda Softworks,0.35,0.25,0,0.05,0.65
11803,SimCity 4: Deluxe Edition,PC,2003,Simulation,Electronic Arts,0,0.06,0,0.01,0.07
14017,Trick x Logic: Season 2,PSP,2010,Adventure,Sony Computer Entertainment,0,0,0.04,0,0.04
4543,"999: Nine Hours, Nine Persons, Nine Doors",DS,2009,Adventure,ChunSoft,0.37,0,0.03,0.03,0.43
2519,MediEvil: Resurrection,PSP,2005,Adventure,Sony Computer Entertainment,0.19,0.41,0,0.22,0.82
14624,Roadsters,PS,2000,Racing,Titus,0.02,0.01,0,0,0.03
