Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
16476,Captain Rainbow,Wii,2008,Adventure,Nintendo,0,0,0.01,0,0.01
1323,Resident Evil: Outbreak,PS2,2003,Action,Capcom,0.54,0.35,0.46,0.1,1.45
2628,PokePark 2: Wonders Beyond,Wii,2011,Action,Nintendo,0.27,0.2,0.27,0.05,0.79
6628,Zoo Resort 3D,3DS,2011,Simulation,Ubisoft,0.11,0.09,0.03,0.02,0.25
14410,Shaun White Skateboarding,PC,2010,Sports,Ubisoft,0,0.03,0,0.01,0.03
10770,NASCAR Unleashed,PS3,2011,Racing,Activision,0.09,0,0,0.01,0.1
14322,Monster High: New Ghoul in School,Wii,2015,Action,Little Orbit,0,0.03,0,0,0.03
16522,Bakumatsu Rock: Ultra Soul,PSP,2014,Misc,Marvelous Interactive,0,0,0.01,0,0.01
1782,Puyo Puyo Sun Ketteiban,PS,1997,Puzzle,Compile,0,0,1.07,0.07,1.15
5707,Crash Nitro Kart,XB,2003,Racing,Vivendi Games,0.24,0.07,0,0.01,0.31
7290,Lost Planet 3,PS3,2013,Shooter,Capcom,0.07,0.06,0.06,0.03,0.22
4137,Fable,X360,2014,Role-Playing,Microsoft Game Studios,0.25,0.19,0.01,0.04,0.48
6784,Monster Jam: Path of Destruction,PS3,2010,Racing,Activision,0.21,0.02,0,0.02,0.24
7285,Samurai Jack: The Amulet of Time,GBA,2003,Platform,Zoo Digital Publishing,0.16,0.06,0,0,0.22
7966,Jackie Chan Adventures: Legend of the Dark Hand,GBA,2001,Action,Activision,0.13,0.05,0,0,0.19
1982,Imagine: Animal Doctor,DS,2007,Simulation,Ubisoft,0.45,0.49,0,0.11,1.05
11144,Happy Feet Two,Wii,N/A,Action,Warner Bros. Interactive Entertainment,0.07,0.01,0,0.01,0.09
8466,Mobile Suit Gundam: Extreme VS Force,PSV,2015,Action,Namco Bandai Games,0,0,0.16,0,0.16
6825,Harry Potter and the Goblet of Fire,DS,2005,Action,Electronic Arts,0.21,0.02,0,0.02,0.24
4272,Rugrats: Castle Capers,GBA,2001,Action,THQ,0.33,0.12,0,0.01,0.46
1274,Buzz! The BIG Quiz,PS2,2006,Misc,Sony Computer Entertainment,0,1.1,0,0.39,1.49
7294,NBA Live 14,PS4,2013,Sports,Electronic Arts,0.14,0.05,0,0.03,0.22
5821,LEGO Legends of Chima: Laval's Journey,3DS,2013,Adventure,Warner Bros. Interactive Entertainment,0.18,0.1,0,0.03,0.31
14040,Mahjong Taikai,DS,2004,Misc,Tecmo Koei,0,0,0.04,0,0.04
7740,The Rise of the Argonauts,PS3,2008,Role-Playing,Codemasters,0.05,0.12,0,0.03,0.19
13890,Pro Race Driver,XB,2003,Racing,Codemasters,0.03,0.01,0,0,0.04
15805,Football Academy,DS,2009,Sports,Electronic Arts,0,0.01,0,0,0.02
10364,Disney's Chicken Little: Ace In Action,Wii,N/A,Shooter,Disney Interactive Studios,0.1,0,0,0.01,0.11
66,Halo 4,X360,2012,Shooter,Microsoft Game Studios,6.63,2.36,0.04,0.73,9.76
7984,Phantasy Star Nova,PSV,2014,Role-Playing,Sega,0,0,0.19,0,0.19
12023,Pizza Delivery Boy,Wii,2010,Simulation,Majesco Entertainment,0.06,0,0,0,0.07
8022,Driving Emotion Type-S,PS2,2000,Racing,Electronic Arts,0.04,0.03,0.11,0.01,0.18
13465,Phoenix Wright: Revived Turnabout,DS,2008,Misc,Capcom,0,0,0.04,0,0.04
16443,Bullet Soul: Tama Tamashii,X360,2011,Shooter,5pb,0,0,0.01,0,0.01
12357,Star Fighter,PS,1995,Shooter,Telstar,0.04,0.02,0,0,0.06
