Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1355,Dragon Quest VII: Warriors of Eden,3DS,2013,Role-Playing,Square Enix,0.07,0.04,1.3,0.01,1.42
3046,Adventures of Tron,2600,1981,Action,Mattel Interactive,0.63,0.03,0,0.01,0.67
15150,Fritz Chess,Wii,2009,Strategy,Deep Silver,0.02,0.01,0,0,0.02
3897,Jam With the Band,DS,2008,Misc,Nintendo,0,0,0.51,0,0.51
12328,Legend of Kay,PS4,2015,Action,Nordic Games,0.02,0.03,0,0.01,0.06
11052,Batman Beyond: Return of the Joker,N64,2000,Action,Ubisoft,0.07,0.02,0,0,0.09
4052,J-League Pro Soccer Club wo Tsukurou! 2,SAT,1997,Sports,Sega,0,0,0.49,0,0.49
10588,Tatsunoko vs. Capcom: Cross Generation of Heroes,Wii,2008,Fighting,Capcom,0,0,0.1,0,0.1
16552,E.T. The Extra-Terrestrial,GBA,2001,Action,NewKidCo,0.01,0,0,0,0.01
10792,Jikkyou Powerful Pro Yakyuu 11,GC,2004,Sports,Konami Digital Entertainment,0,0,0.09,0,0.1
6778,Transformers: War for Cybertron (DS Version),DS,2010,Shooter,Activision,0.22,0.01,0,0.02,0.24
13582,Saint Seiya: The Hades,PS2,2006,Fighting,Namco Bandai Games,0,0,0.04,0,0.04
12214,National Geographic Challenge!,X360,N/A,Misc,Unknown,0.06,0,0,0,0.07
9165,Monster House,GC,2006,Adventure,THQ,0.11,0.03,0,0,0.14
2291,Super Momotarou Dentetsu III,SNES,1994,Simulation,Hudson Soft,0,0,0.91,0,0.91
12104,Sudoku Fever,GBA,2006,Puzzle,Take-Two Interactive,0.05,0.02,0,0,0.07
16406,Ratchet & Clank: Full Frontal Assault,PSV,2012,Adventure,Sony Computer Entertainment,0.01,0,0,0,0.01
16137,Kikiite Hajimaru: Eigo Kaiwa Training - KikiTore,DS,2008,Misc,Benesse,0,0,0.01,0,0.01
13754,Winning Post 7 2012,PSP,2012,Sports,Ackkstudios,0,0,0.04,0,0.04
7426,Angel Blade: Neo Tokyo Guardians,PS,1997,Role-Playing,On Demand,0.12,0.08,0,0.01,0.21
5389,Dynasty Warriors 6 Empires,PS3,2009,Action,Tecmo Koei,0.14,0.03,0.15,0.02,0.34
9598,The Sky Crawlers: Innocent Aces,Wii,2008,Simulation,Namco Bandai Games,0.09,0.02,0.01,0.01,0.13
11579,Rapala Pro Bass Fishing 2010,PS2,2010,Sports,Activision,0.04,0.03,0,0.01,0.08
4921,Wipeout 2048,PSV,2012,Racing,Sony Computer Entertainment,0.14,0.19,0,0.06,0.39
12841,Minna to Kimi no Piramekino!,DS,2010,Misc,Namco Bandai Games,0,0,0.05,0,0.05
12573,DuckTales: Remastered,WiiU,2013,Action,Capcom,0.05,0,0,0,0.06
15660,SBK09 Superbike World Championship,PS3,2009,Racing,Black Bean Games,0,0.01,0,0,0.02
3356,Rayman Arena,PS2,2001,Racing,Ubisoft,0.29,0.23,0,0.08,0.6
15808,Let's Pilates!,DS,2007,Misc,Konami Digital Entertainment,0.02,0,0,0,0.02
8403,Mega Man Network Transmission,GC,2003,Platform,Capcom,0.13,0.03,0,0,0.17
1,Wii Sports,Wii,2006,Sports,Nintendo,41.49,29.02,3.77,8.46,82.74
8040,Amplitude,PS2,2003,Misc,Sony Computer Entertainment,0.09,0.07,0,0.02,0.18
1059,SOCOM 3: U.S. Navy SEALs,PS2,2005,Shooter,Sony Computer Entertainment,1.22,0.34,0.04,0.1,1.69
16087,The Legend of Heroes: Trails in the Sky Third Chapter,PS3,2013,Role-Playing,Falcom Corporation,0,0,0.01,0,0.01
8646,Mr. Driller 2,GBA,2001,Puzzle,Namco Bandai Games,0,0,0.15,0,0.16
16049,Blitzkrieg 2 Anthology,PC,2008,Strategy,Ascaron Entertainment GmbH,0,0.01,0,0,0.01
14720,Gintama: Banji Oku Chuubu!,Wii,2007,Action,Namco Bandai Games,0,0,0.03,0,0.03
8093,Mega Man X: Command Mission,PS2,2004,Role-Playing,Capcom,0.09,0.07,0,0.02,0.18
2904,London 2012: The Official Video Game of the Olympic Games,PS3,2012,Sports,Sega,0.06,0.5,0,0.15,0.7
10412,Busou Shinki: Battle Masters Mk. 2,PSP,2011,Action,Konami Digital Entertainment,0,0,0.11,0,0.11
14328,Onna no Ko to Misshitsu ni Itara **shichau Kamoshirenai,3DS,2012,Adventure,D3Publisher,0,0,0.03,0,0.03
4459,Super Robot Taisen OG: Original Generations,PS2,2007,Strategy,Banpresto,0,0,0.44,0,0.44
1001,Call of Duty: Black Ops 3,X360,2015,Shooter,Activision,1.11,0.48,0,0.16,1.76
11363,Ride,PS3,2015,Racing,Milestone S.r.l.,0,0.06,0.01,0.01,0.08
9991,Sword Art Online: Hollow Fragment,PS4,2015,Role-Playing,Namco Bandai Games,0,0.1,0,0.02,0.12
11761,Famicom Mini: Hikari Shinwa: Palutena no Kagami,GBA,2004,Platform,Nintendo,0,0,0.07,0,0.07
1454,SingStar Party,PS2,2004,Misc,Sony Computer Entertainment,0,1.04,0,0.31,1.35
8476,Chaotic: Shadow Warriors,PS3,2009,Action,Activision,0.15,0,0,0.01,0.16
13865,Harukanaru Toki no Naka de 4: Aizouban,PSP,2010,Role-Playing,Tecmo Koei,0,0,0.04,0,0.04
12714,Tom Clancy's Splinter Cell: Double Agent,GC,2006,Action,Ubisoft,0.04,0.01,0,0,0.06
13373,Arctic Tale,Wii,2007,Adventure,Zoo Digital Publishing,0.04,0,0,0,0.05
8462,Parodius,SAT,1995,Shooter,Konami Digital Entertainment,0,0,0.16,0,0.17
9817,Street Hoops,GC,N/A,Sports,Unknown,0.09,0.02,0,0,0.12
11003,Blood of Bahamut,DS,2009,Role-Playing,Square Enix,0,0,0.09,0,0.09
13154,Reel Fishing: The Great Outdoors,PSP,2006,Sports,Natsume,0.05,0,0,0,0.05
13861,Warhammer: Dark Omen,PS,1998,Strategy,Electronic Arts,0.02,0.01,0,0,0.04
1120,Tiger Woods PGA Tour 2003,PS2,2002,Sports,Electronic Arts,0.8,0.63,0,0.21,1.64
5528,SSX Blur,Wii,2007,Sports,Electronic Arts,0.29,0.01,0,0.03,0.33
