Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
14944,Let's Play Garden,Wii,2010,Simulation,Deep Silver,0.02,0,0,0,0.02
6501,Tom and Jerry in War of the Whiskers,PS2,2002,Fighting,Ubisoft,0.13,0.1,0,0.03,0.26
6253,NBA 2K12,PSP,2011,Sports,Take-Two Interactive,0.22,0.03,0,0.03,0.28
15095,Kimi ga Aruji de Shitsuji ga Ore de: Oshie Nikki,PS2,2008,Adventure,Minato Station,0,0,0.02,0,0.02
12758,Gintama no Sugoroku,PSP,2013,Action,Namco Bandai Games,0,0,0.06,0,0.06
11929,Galerians: Ash,PS2,2002,Adventure,Sammy Corporation,0.03,0.03,0,0.01,0.07
13088,Dungeon Raiders,DS,2009,Role-Playing,Focus Home Interactive,0.05,0,0,0,0.05
16133,Dr. Slump & Arale-Chan,DS,2008,Adventure,Namco Bandai Games,0,0,0.01,0,0.01
15172,Zillions of Enemy X: Zetsukai no Crusade,PS3,2013,Role-Playing,Nippon Ichi Software,0,0,0.02,0,0.02
5408,Point Blank,PS,1997,Shooter,Sony Computer Entertainment,0.05,0.03,0.23,0.02,0.34
12707,Terminator 3: Rise of the Machines,GBA,2003,Action,Atari,0.04,0.02,0,0,0.06
12100,Mega Man X4,SAT,1997,Action,Capcom,0,0,0.07,0,0.07
9,New Super Mario Bros. Wii,Wii,2009,Platform,Nintendo,14.59,7.06,4.7,2.26,28.62
16536,Metal Gear Solid HD Edition,X360,2011,Action,Konami Digital Entertainment,0,0,0.01,0,0.01
6071,Purr Pals,Wii,2008,Simulation,Deep Silver,0.27,0,0,0.02,0.29
10246,Alias,PS2,2004,Action,Acclaim Entertainment,0.05,0.04,0,0.01,0.11
12626,Tron 2.0: Killer App,XB,2004,Action,Disney Interactive Studios,0.04,0.01,0,0,0.06
2634,Metroid Prime Hunters,DS,2006,Shooter,Nintendo,0.58,0.04,0.11,0.06,0.78
6398,Madden NFL 08,DS,2007,Sports,Electronic Arts,0.24,0,0,0.02,0.27
8708,Fist of the North Star: Ken's Rage,X360,2010,Action,Ubisoft Annecy,0.07,0.02,0.06,0.01,0.16
2898,Doom 3: Resurrection of Evil,XB,2005,Shooter,Activision,0.53,0.15,0,0.03,0.71
16112,Paranormal Pursuit: The Gifted One,PC,2015,Action,Alawar Entertainment,0,0.01,0,0,0.01
6392,Ace Attorney 6,3DS,2016,Adventure,Capcom,0,0,0.27,0,0.27
340,Tony Hawk's Pro Skater 4,PS2,2002,Sports,Activision,2.13,1.18,0.01,0.35,3.67
15726,Digimon Rumble Arena,PS,2001,Fighting,Namco Bandai Games,0.01,0.01,0,0,0.02
2806,Practise English!,DS,2007,Misc,Nintendo,0,0,0.73,0,0.73
11705,Tears to Tiara: Garland of the Earth,PS3,2008,Strategy,Aqua Plus,0,0,0.08,0,0.08
3254,Evolve,XOne,2015,Shooter,Take-Two Interactive,0.36,0.2,0,0.06,0.62
7332,Dorabase DS: Dramatic Stadium,DS,2007,Sports,Namco Bandai Games,0,0,0.21,0,0.21
14813,Himoutou! Umaru-Chan: Himoutou Ikusei Keikaku,PSV,2015,Simulation,FuRyu,0,0,0.03,0,0.03
13225,Beastly Frantic Foto,DS,2011,Puzzle,Storm City Games,0.04,0,0,0,0.05
13863,Denki Blocks!,GBA,2001,Puzzle,Rage Software,0.03,0.01,0,0,0.04
1659,The Magical Quest starring Mickey Mouse,SNES,1992,Platform,Capcom,0.66,0.17,0.35,0.03,1.21
15807,Call of Duty: Modern Warfare Trilogy,X360,2016,Shooter,Activision,0.01,0.01,0,0,0.02
12405,Monkey Island: Special Edition Collection,X360,2011,Adventure,Activision,0,0.05,0,0.01,0.06
2511,Star Wars The Clone Wars: Republic Heroes,Wii,2009,Action,LucasArts,0.44,0.3,0,0.08,0.82
4197,Rise of Nightmares,X360,2011,Action,Sega,0.28,0.13,0.01,0.04,0.47
6870,South Park: Chef's Luv Shack,N64,1999,Misc,Acclaim Entertainment,0.19,0.05,0,0,0.24
7630,Magical ZhuZhu Princess: Carriages & Castles,DS,2011,Simulation,Activision,0.14,0.04,0,0.02,0.2
15087,Kingdom: Ikkitousen no Ken,PSP,2010,Action,Konami Digital Entertainment,0,0,0.02,0,0.02
13367,Taiko no Tatsujin Portable 2,PSP,2006,Misc,Namco Bandai Games,0,0,0.05,0,0.05
3189,Just Dance 2015,X360,2014,Misc,Ubisoft,0.41,0.16,0,0.06,0.63
10154,Super Run For Money Tousouchuu Atsumare! Saikyou no Tousou Monotachi,3DS,2015,Action,Namco Bandai Games,0,0,0.11,0,0.11
8990,Dynasty Warriors 8: Xtreme Legends,PSV,2013,Action,Tecmo Koei,0.04,0.03,0.05,0.02,0.15
3326,Disney TH!NK Fast: The Ultimate Trivia Showdown,Wii,2008,Misc,Disney Interactive Studios,0.37,0.16,0.01,0.06,0.61
1551,Silent Hill 2,PS2,2001,Action,Konami Digital Entertainment,0.62,0.49,0,0.16,1.28
13839,Tokimeki Mahjong Paradise: Koi no Tenpai Beat,SAT,1995,Misc,Sonnet,0,0,0.04,0,0.04
13931,Jikkyou Powerful Major League,GC,2006,Sports,Konami Digital Entertainment,0,0,0.04,0,0.04
11782,Jewel Time Deluxe,DS,2011,Puzzle,O-Games,0.04,0.03,0,0.01,0.07
5326,Tom Clancy's Rainbow Six: Lockdown,PS2,2005,Shooter,Ubisoft,0.17,0.13,0,0.04,0.35
